FEN:ID,:LABEL,Comment,Source Code,Signature,Modifiers
com.fasterxml.jackson.core.type.WritableTypeId.wrapperWritten,Field,* Flag that can be set to indicate that wrapper structure was written (during\n     * prefix-writing); used to determine if suffix requires matching close markers.,public boolean wrapperWritten;,boolean wrapperWritten,public 
com.fasterxml.jackson.core.type.WritableTypeId.extra,Field,"* Optional additional information that generator may add during ""prefix write"",\n     * to be available on matching ""suffix write"".",public Object extra;,java.lang.Object extra,public 
com.fasterxml.jackson.core.type.TypeReference._type,Field,No Comment,protected final Type _type;,java.lang.reflect.Type _type,"protected , final "
com.fasterxml.jackson.core.Base64Variants.STD_BASE64_ALPHABET,Field,No Comment,"final static String STD_BASE64_ALPHABET = ""ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/"";",java.lang.String STD_BASE64_ALPHABET,"final , static "
com.fasterxml.jackson.core.Base64Variants.MIME,Field,"* This variant is what most people would think of ""the standard""\n     * Base64 encoding.\n     *<p>\n     * See <a href=""http://en.wikipedia.org/wiki/Base64"">wikipedia Base64 entry</a> for details.\n     *<p>\n     * Note that although this can be thought of as the standard variant,\n     * it is <b>not</b> the default for Jackson: no-linefeeds alternative\n     * is instead used because of JSON requirement of escaping all linefeeds.\n     *<p>\n     * Writes padding on output; requires padding when reading (may change later with a call to {@link Base64Variant#withWritePadding})",public final static Base64Variant MIME;,com.fasterxml.jackson.core.Base64Variant MIME,"public , final , static "
com.fasterxml.jackson.core.Base64Variants.MIME_NO_LINEFEEDS,Field,"* Slightly non-standard modification of {@link #MIME} which does not\n     * use linefeeds (max line length set to infinite). Useful when linefeeds\n     * wouldn't work well (possibly in attributes), or for minor space savings\n     * (save 1 linefeed per 76 data chars, ie. ~1.4% savings).\n     *<p>\n     * Writes padding on output; requires padding when reading (may change later with a call to {@link Base64Variant#withWritePadding})",public final static Base64Variant MIME_NO_LINEFEEDS;,com.fasterxml.jackson.core.Base64Variant MIME_NO_LINEFEEDS,"public , final , static "
com.fasterxml.jackson.core.Base64Variants.PEM,Field,"* This variant is the one that predates {@link #MIME}: it is otherwise\n     * identical, except that it mandates shorter line length.\n     *<p>\n     * Writes padding on output; requires padding when reading (may change later with a call to {@link Base64Variant#withWritePadding})","public final static Base64Variant PEM = new Base64Variant(MIME, ""PEM"", true, '=', 64);",com.fasterxml.jackson.core.Base64Variant PEM,"public , final , static "
com.fasterxml.jackson.core.Base64Variants.MODIFIED_FOR_URL,Field,"* This non-standard variant is usually used when encoded data needs to be\n     * passed via URLs (such as part of GET request). It differs from the\n     * base {@link #MIME} variant in multiple ways.\n     * First, no padding is used: this also means that it generally cannot\n     * be written in multiple separate but adjacent chunks (which would not\n     * be the usual use case in any case). Also, no linefeeds are used (max\n     * line length set to infinite). And finally, two characters (plus and\n     * slash) that would need quoting in URLs are replaced with more\n     * optimal alternatives (hyphen and underscore, respectively).\n     *<p>\n     * Does not write padding on output; does not accept padding when reading (may change later with a call to {@link Base64Variant#withWritePadding})",public final static Base64Variant MODIFIED_FOR_URL;,com.fasterxml.jackson.core.Base64Variant MODIFIED_FOR_URL,"public , final , static "
com.fasterxml.jackson.core.format.DataFormatMatcher._originalStream,Field,No Comment,protected final InputStream _originalStream;,java.io.InputStream _originalStream,"protected , final "
com.fasterxml.jackson.core.format.DataFormatMatcher._bufferedData,Field,* Content read during format matching process,protected final byte[] _bufferedData;,byte[] _bufferedData,"protected , final "
com.fasterxml.jackson.core.format.DataFormatMatcher._bufferedStart,Field,* Pointer to the first byte in buffer available for reading,protected final int _bufferedStart;,int _bufferedStart,"protected , final "
com.fasterxml.jackson.core.format.DataFormatMatcher._bufferedLength,Field,* Number of bytes available in buffer.,protected final int _bufferedLength;,int _bufferedLength,"protected , final "
com.fasterxml.jackson.core.format.DataFormatMatcher._match,Field,* Factory that produced sufficient match (if any),protected final JsonFactory _match;,com.fasterxml.jackson.core.JsonFactory _match,"protected , final "
com.fasterxml.jackson.core.format.DataFormatMatcher._matchStrength,Field,* Strength of match with {@link #_match},protected final MatchStrength _matchStrength;,com.fasterxml.jackson.core.format.MatchStrength _matchStrength,"protected , final "
com.fasterxml.jackson.core.format.DataFormatDetector.DEFAULT_MAX_INPUT_LOOKAHEAD,Field,"* By default we will look ahead at most 64 bytes; in most cases,\n     * much less (4 bytes or so) is needed, but we will allow bit more\n     * leniency to support data formats that need more complex heuristics.",public final static int DEFAULT_MAX_INPUT_LOOKAHEAD = 64;,int DEFAULT_MAX_INPUT_LOOKAHEAD,"public , final , static "
com.fasterxml.jackson.core.format.DataFormatDetector._detectors,Field,"* Ordered list of factories which both represent data formats to\n     * detect (in precedence order, starting with highest) and are used\n     * for actual detection.",protected final JsonFactory[] _detectors;,com.fasterxml.jackson.core.JsonFactory[] _detectors,"protected , final "
com.fasterxml.jackson.core.format.DataFormatDetector._optimalMatch,Field,"* Strength of match we consider to be good enough to be used\n     * without checking any other formats.\n     * Default value is {@link MatchStrength#SOLID_MATCH},",protected final MatchStrength _optimalMatch;,com.fasterxml.jackson.core.format.MatchStrength _optimalMatch,"protected , final "
com.fasterxml.jackson.core.format.DataFormatDetector._minimalMatch,Field,"* Strength of minimal match we accept as the answer, unless\n     * better matches are found.\n     * Default value is {@link MatchStrength#WEAK_MATCH},",protected final MatchStrength _minimalMatch;,com.fasterxml.jackson.core.format.MatchStrength _minimalMatch,"protected , final "
com.fasterxml.jackson.core.format.DataFormatDetector._maxInputLookahead,Field,* Maximum number of leading bytes of the input that we can read\n     * to determine data format.\n     *<p>\n     * Default value is {@link #DEFAULT_MAX_INPUT_LOOKAHEAD}.,protected final int _maxInputLookahead;,int _maxInputLookahead,"protected , final "
com.fasterxml.jackson.core.format.InputAccessor$Std._in,Field,No Comment,protected final InputStream _in;,java.io.InputStream _in,"protected , final "
com.fasterxml.jackson.core.format.InputAccessor$Std._buffer,Field,No Comment,protected final byte[] _buffer;,byte[] _buffer,"protected , final "
com.fasterxml.jackson.core.format.InputAccessor$Std._bufferedStart,Field,No Comment,protected final int _bufferedStart;,int _bufferedStart,"protected , final "
com.fasterxml.jackson.core.format.InputAccessor$Std._bufferedEnd,Field,* End of valid bytes in the buffer (points to one past last valid),protected int _bufferedEnd;,int _bufferedEnd,protected 
com.fasterxml.jackson.core.format.InputAccessor$Std._ptr,Field,* Pointer to next available buffered byte in {@link #_buffer}.,protected int _ptr;,int _ptr,protected 
com.fasterxml.jackson.core.JsonGenerator.DEFAULT_WRITE_CAPABILITIES,Field,* Default set of {@link StreamWriteCapability}ies that may be used as\n     * basis for format-specific readers (or as bogus instance if non-null\n     * set needs to be passed).\n     *\n     * @since 2.12,protected final static JacksonFeatureSet<StreamWriteCapability> DEFAULT_WRITE_CAPABILITIES = JacksonFeatureSet.fromDefaults(StreamWriteCapability.values());,com.fasterxml.jackson.core.util.JacksonFeatureSet DEFAULT_WRITE_CAPABILITIES,"protected , final , static "
com.fasterxml.jackson.core.JsonGenerator.DEFAULT_TEXTUAL_WRITE_CAPABILITIES,Field,"* Default set of {@link StreamWriteCapability}ies for typical textual formats,\n     * to use either as-is, or as a base with possible differences.\n     *\n     * @since 2.12",protected final static JacksonFeatureSet<StreamWriteCapability> DEFAULT_TEXTUAL_WRITE_CAPABILITIES = DEFAULT_WRITE_CAPABILITIES.with(StreamWriteCapability.CAN_WRITE_FORMATTED_NUMBERS);,com.fasterxml.jackson.core.util.JacksonFeatureSet DEFAULT_TEXTUAL_WRITE_CAPABILITIES,"protected , final , static "
com.fasterxml.jackson.core.JsonGenerator.DEFAULT_BINARY_WRITE_CAPABILITIES,Field,"* Default set of {@link StreamWriteCapability}ies for typical binary formats,\n     * to use either as-is, or as a base with possible differences.\n     *\n     * @since 2.12",protected final static JacksonFeatureSet<StreamWriteCapability> DEFAULT_BINARY_WRITE_CAPABILITIES = DEFAULT_WRITE_CAPABILITIES.with(StreamWriteCapability.CAN_WRITE_BINARY_NATIVELY);,com.fasterxml.jackson.core.util.JacksonFeatureSet DEFAULT_BINARY_WRITE_CAPABILITIES,"protected , final , static "
com.fasterxml.jackson.core.JsonGenerator._cfgPrettyPrinter,Field,"* Object that handles pretty-printing (usually additional\n     * white space to make results more human-readable) during\n     * output. If null, no pretty-printing is done.",protected PrettyPrinter _cfgPrettyPrinter;,com.fasterxml.jackson.core.PrettyPrinter _cfgPrettyPrinter,protected 
com.fasterxml.jackson.core.exc.StreamConstraintsException.serialVersionUID,Field,No Comment,private final static long serialVersionUID = 2L;,long serialVersionUID,"private , final , static "
com.fasterxml.jackson.core.exc.StreamWriteException.serialVersionUID,Field,No Comment,private final static long serialVersionUID = 2L;,long serialVersionUID,"private , final , static "
com.fasterxml.jackson.core.exc.StreamWriteException._processor,Field,No Comment,protected transient JsonGenerator _processor;,com.fasterxml.jackson.core.JsonGenerator _processor,"protected , transient "
com.fasterxml.jackson.core.exc.StreamReadException.serialVersionUID,Field,No Comment,final static long serialVersionUID = 2L;,long serialVersionUID,"final , static "
com.fasterxml.jackson.core.exc.StreamReadException._processor,Field,No Comment,protected transient JsonParser _processor;,com.fasterxml.jackson.core.JsonParser _processor,"protected , transient "
com.fasterxml.jackson.core.exc.StreamReadException._requestPayload,Field,* Optional payload that can be assigned to pass along for error reporting\n     * or handling purposes. Core streaming parser implementations DO NOT\n     * initialize this; it is up to using applications and frameworks to\n     * populate it.,protected RequestPayload _requestPayload;,com.fasterxml.jackson.core.util.RequestPayload _requestPayload,protected 
com.fasterxml.jackson.core.exc.InputCoercionException.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.core.exc.InputCoercionException._inputType,Field,* Input token that represents input value that failed to coerce.,protected final JsonToken _inputType;,com.fasterxml.jackson.core.JsonToken _inputType,"protected , final "
com.fasterxml.jackson.core.exc.InputCoercionException._targetType,Field,* Target type that input value failed to coerce to.,protected final Class<?> _targetType;,java.lang.Class _targetType,"protected , final "
com.fasterxml.jackson.core.JsonGenerationException.serialVersionUID,Field,eclipse complains otherwise,private final static long serialVersionUID = 123;,long serialVersionUID,"private , final , static "
com.fasterxml.jackson.core.JsonParser.MIN_BYTE_I,Field,No Comment,private final static int MIN_BYTE_I = Byte.MIN_VALUE;,int MIN_BYTE_I,"private , final , static "
com.fasterxml.jackson.core.JsonParser.MAX_BYTE_I,Field,"as per [JACKSON-804], allow range up to and including 255",private final static int MAX_BYTE_I = 255;,int MAX_BYTE_I,"private , final , static "
com.fasterxml.jackson.core.JsonParser.MIN_SHORT_I,Field,No Comment,private final static int MIN_SHORT_I = Short.MIN_VALUE;,int MIN_SHORT_I,"private , final , static "
com.fasterxml.jackson.core.JsonParser.MAX_SHORT_I,Field,No Comment,private final static int MAX_SHORT_I = Short.MAX_VALUE;,int MAX_SHORT_I,"private , final , static "
com.fasterxml.jackson.core.JsonParser.DEFAULT_READ_CAPABILITIES,Field,* Default set of {@link StreamReadCapability}ies that may be used as\n     * basis for format-specific readers (or as bogus instance if non-null\n     * set needs to be passed).\n     *\n     * @since 2.12,protected final static JacksonFeatureSet<StreamReadCapability> DEFAULT_READ_CAPABILITIES = JacksonFeatureSet.fromDefaults(StreamReadCapability.values());,com.fasterxml.jackson.core.util.JacksonFeatureSet DEFAULT_READ_CAPABILITIES,"protected , final , static "
com.fasterxml.jackson.core.JsonParser._features,Field,* Bit flag composed of bits that indicate which\n     * {@link com.fasterxml.jackson.core.JsonParser.Feature}s\n     * are enabled.,protected int _features;,int _features,protected 
com.fasterxml.jackson.core.JsonParser._requestPayload,Field,* Optional container that holds the request payload which will be displayed on JSON parsing error.\n     *\n     * @since 2.8,protected transient RequestPayload _requestPayload;,com.fasterxml.jackson.core.util.RequestPayload _requestPayload,"protected , transient "
com.fasterxml.jackson.core.Base64Variant.INT_SPACE,Field,No Comment,private final static int INT_SPACE = 0x20;,int INT_SPACE,"private , final , static "
com.fasterxml.jackson.core.Base64Variant.serialVersionUID,Field,We'll only serialize name,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.core.Base64Variant.PADDING_CHAR_NONE,Field,"* Placeholder used by ""no padding"" variant, to be used when a character\n     * value is needed.",protected final static char PADDING_CHAR_NONE = '\0';,char PADDING_CHAR_NONE,"protected , final , static "
com.fasterxml.jackson.core.Base64Variant.BASE64_VALUE_INVALID,Field,"* Marker used to denote ascii characters that do not correspond\n     * to a 6-bit value (in this variant), and is not used as a padding\n     * character.",public final static int BASE64_VALUE_INVALID = -1;,int BASE64_VALUE_INVALID,"public , final , static "
com.fasterxml.jackson.core.Base64Variant.BASE64_VALUE_PADDING,Field,* Marker used to denote ascii character (in decoding table) that\n     * is the padding character using this variant (if any).,public final static int BASE64_VALUE_PADDING = -2;,int BASE64_VALUE_PADDING,"public , final , static "
com.fasterxml.jackson.core.Base64Variant._asciiToBase64,Field,* Decoding table used for base 64 decoding.,private final transient int[] _asciiToBase64 = new int[128];,int[] _asciiToBase64,"private , final , transient "
com.fasterxml.jackson.core.Base64Variant._base64ToAsciiC,Field,* Encoding table used for base 64 decoding when output is done\n     * as characters.,private final transient char[] _base64ToAsciiC = new char[64];,char[] _base64ToAsciiC,"private , final , transient "
com.fasterxml.jackson.core.Base64Variant._base64ToAsciiB,Field,* Alternative encoding table used for base 64 decoding when output is done\n     * as ascii bytes.,private final transient byte[] _base64ToAsciiB = new byte[64];,byte[] _base64ToAsciiB,"private , final , transient "
com.fasterxml.jackson.core.Base64Variant._name,Field,"* Symbolic name of variant; used for diagnostics/debugging.\n     *<p>\n     * Note that this is the only non-transient field; used when reading\n     * back from serialized state.\n     *<p>\n     * Also: must not be private, accessed from `BaseVariants`",final String _name;,java.lang.String _name,final 
com.fasterxml.jackson.core.Base64Variant._paddingChar,Field,"* Character used for padding, if any ({@link #PADDING_CHAR_NONE} if not).",private final char _paddingChar;,char _paddingChar,"private , final "
com.fasterxml.jackson.core.Base64Variant._maxLineLength,Field,"* Maximum number of encoded base64 characters to output during encoding\n     * before adding a linefeed, if line length is to be limited\n     * ({@link java.lang.Integer#MAX_VALUE} if not limited).\n     *<p>\n     * Note: for some output modes (when writing attributes) linefeeds may\n     * need to be avoided, and this value ignored.",private final int _maxLineLength;,int _maxLineLength,"private , final "
com.fasterxml.jackson.core.Base64Variant._writePadding,Field,* Whether this variant uses padding when writing out content or not.\n     *\n     * @since 2.12,private final boolean _writePadding;,boolean _writePadding,"private , final "
com.fasterxml.jackson.core.Base64Variant._paddingReadBehaviour,Field,* Whether padding characters should be required or not while decoding\n     *\n     * @since 2.12,private final PaddingReadBehaviour _paddingReadBehaviour;,com.fasterxml.jackson.core.Base64Variant$PaddingReadBehaviour _paddingReadBehaviour,"private , final "
com.fasterxml.jackson.core.filter.JsonPointerBasedFilter._pathToMatch,Field,No Comment,protected final JsonPointer _pathToMatch;,com.fasterxml.jackson.core.JsonPointer _pathToMatch,"protected , final "
com.fasterxml.jackson.core.filter.JsonPointerBasedFilter._includeAllElements,Field,* If true include all array elements by ignoring the array index match and advancing\n     * the JsonPointer to the next level\n     *\n     * @since 2.16,protected final boolean _includeAllElements;,boolean _includeAllElements,"protected , final "
com.fasterxml.jackson.core.filter.TokenFilter.INCLUDE_ALL,Field,"* Marker value that should be used to indicate inclusion of a structured\n     * value (sub-tree representing Object or Array), or value of a named\n     * property (regardless of type).\n     * Note that if this instance is returned, it will used as a marker, and\n     * no actual callbacks need to be made. For this reason, it is more efficient\n     * to return this instance if the whole sub-tree is to be included, instead\n     * of implementing similar filter functionality explicitly.",public final static TokenFilter INCLUDE_ALL = new TokenFilter();,com.fasterxml.jackson.core.filter.TokenFilter INCLUDE_ALL,"public , final , static "
com.fasterxml.jackson.core.filter.FilteringParserDelegate.rootFilter,Field,* Object consulted to determine whether to write parts of content generator\n     * is asked to write or not.,protected TokenFilter rootFilter;,com.fasterxml.jackson.core.filter.TokenFilter rootFilter,protected 
com.fasterxml.jackson.core.filter.FilteringParserDelegate._allowMultipleMatches,Field,"* Flag that determines whether filtering will continue after the first\n     * match is indicated or not: if `false`, output is based on just the first\n     * full match (returning {@link TokenFilter#INCLUDE_ALL}) and no more\n     * checks are made; if `true` then filtering will be applied as necessary\n     * until end of content.",protected boolean _allowMultipleMatches;,boolean _allowMultipleMatches,protected 
com.fasterxml.jackson.core.filter.FilteringParserDelegate._inclusion,Field,"* Flag that determines whether path leading up to included content should\n     * also be automatically included or not. If `false`, no path inclusion is\n     * done and only explicitly included entries are output; if `true` then\n     * path from main level down to match is also included as necessary.",protected TokenFilter.Inclusion _inclusion;,com.fasterxml.jackson.core.filter.TokenFilter$Inclusion _inclusion,protected 
com.fasterxml.jackson.core.filter.FilteringParserDelegate._currToken,Field,"* Last token retrieved via {@link #nextToken}, if any.\n     * Null before the first call to <code>nextToken()</code>,\n     * as well as if token has been explicitly cleared",protected JsonToken _currToken;,com.fasterxml.jackson.core.JsonToken _currToken,protected 
com.fasterxml.jackson.core.filter.FilteringParserDelegate._lastClearedToken,Field,"* Last cleared token, if any: that is, value that was in\n     * effect when {@link #clearCurrentToken} was called.",protected JsonToken _lastClearedToken;,com.fasterxml.jackson.core.JsonToken _lastClearedToken,protected 
com.fasterxml.jackson.core.filter.FilteringParserDelegate._headContext,Field,"* During traversal this is the actual ""open"" parse tree, which sometimes\n     * is the same as {@link #_exposedContext}, and at other times is ahead\n     * of it. Note that this context is never null.",protected TokenFilterContext _headContext;,com.fasterxml.jackson.core.filter.TokenFilterContext _headContext,protected 
com.fasterxml.jackson.core.filter.FilteringParserDelegate._exposedContext,Field,"* In cases where {@link #_headContext} is ""ahead"" of context exposed to\n     * caller, this context points to what is currently exposed to caller.\n     * When the two are in sync, this context reference will be <code>null</code>.",protected TokenFilterContext _exposedContext;,com.fasterxml.jackson.core.filter.TokenFilterContext _exposedContext,protected 
com.fasterxml.jackson.core.filter.FilteringParserDelegate._itemFilter,Field,"* State that applies to the item within container, used where applicable.\n     * Specifically used to pass inclusion state between property name and\n     * property, and also used for array elements.",protected TokenFilter _itemFilter;,com.fasterxml.jackson.core.filter.TokenFilter _itemFilter,protected 
com.fasterxml.jackson.core.filter.FilteringParserDelegate._matchCount,Field,* Number of tokens for which {@link TokenFilter#INCLUDE_ALL}\n     * has been returned.,protected int _matchCount;,int _matchCount,protected 
com.fasterxml.jackson.core.filter.FilteringGeneratorDelegate.rootFilter,Field,* Object consulted to determine whether to write parts of content generator\n     * is asked to write or not.,protected TokenFilter rootFilter;,com.fasterxml.jackson.core.filter.TokenFilter rootFilter,protected 
com.fasterxml.jackson.core.filter.FilteringGeneratorDelegate._allowMultipleMatches,Field,"* Flag that determines whether filtering will continue after the first\n     * match is indicated or not: if `false`, output is based on just the first\n     * full match (returning {@link TokenFilter#INCLUDE_ALL}) and no more\n     * checks are made; if `true` then filtering will be applied as necessary\n     * until end of content.",protected boolean _allowMultipleMatches;,boolean _allowMultipleMatches,protected 
com.fasterxml.jackson.core.filter.FilteringGeneratorDelegate._inclusion,Field,"* Flag that determines whether path leading up to included content should\n     * also be automatically included or not. If `false`, no path inclusion is\n     * done and only explicitly included entries are output; if `true` then\n     * path from main level down to match is also included as necessary.",protected TokenFilter.Inclusion _inclusion;,com.fasterxml.jackson.core.filter.TokenFilter$Inclusion _inclusion,protected 
com.fasterxml.jackson.core.filter.FilteringGeneratorDelegate._filterContext,Field,* Although delegate has its own output context it is not sufficient since we actually\n     * have to keep track of excluded (filtered out) structures as well as ones delegate\n     * actually outputs.,protected TokenFilterContext _filterContext;,com.fasterxml.jackson.core.filter.TokenFilterContext _filterContext,protected 
com.fasterxml.jackson.core.filter.FilteringGeneratorDelegate._itemFilter,Field,"* State that applies to the item within container, used where applicable.\n     * Specifically used to pass inclusion state between property name and\n     * property, and also used for array elements.",protected TokenFilter _itemFilter;,com.fasterxml.jackson.core.filter.TokenFilter _itemFilter,protected 
com.fasterxml.jackson.core.filter.FilteringGeneratorDelegate._matchCount,Field,* Number of tokens for which {@link TokenFilter#INCLUDE_ALL}\n     * has been returned,protected int _matchCount;,int _matchCount,protected 
com.fasterxml.jackson.core.filter.TokenFilterContext._parent,Field,* Parent context for this context; null for root context.,protected final TokenFilterContext _parent;,com.fasterxml.jackson.core.filter.TokenFilterContext _parent,"protected , final "
com.fasterxml.jackson.core.filter.TokenFilterContext._child,Field,No Comment,protected TokenFilterContext _child;,com.fasterxml.jackson.core.filter.TokenFilterContext _child,protected 
com.fasterxml.jackson.core.filter.TokenFilterContext._currentName,Field,* Name of the field of which value is to be parsed; only\n     * used for OBJECT contexts,protected String _currentName;,java.lang.String _currentName,protected 
com.fasterxml.jackson.core.filter.TokenFilterContext._filter,Field,"* Filter to use for items in this state (for properties of Objects,\n     * elements of Arrays, and root-level values of root context)",protected TokenFilter _filter;,com.fasterxml.jackson.core.filter.TokenFilter _filter,protected 
com.fasterxml.jackson.core.filter.TokenFilterContext._startHandled,Field,"* Flag that indicates that start token has been read/written,\n     * so that matching close token needs to be read/written as well\n     * when context is getting closed.",protected boolean _startHandled;,boolean _startHandled,protected 
com.fasterxml.jackson.core.filter.TokenFilterContext._needToHandleName,Field,"* Flag that indicates that the current name of this context\n     * still needs to be read/written, if path from root down to\n     * included leaf is to be exposed.",protected boolean _needToHandleName;,boolean _needToHandleName,protected 
com.fasterxml.jackson.core.JsonParseException.serialVersionUID,Field,2.7,private static final long serialVersionUID = 2L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.core.TokenStreamFactory.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 2;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.core.Version.serialVersionUID,Field,No Comment,private static final long serialVersionUID = 1L;,long serialVersionUID,"private , static , final "
com.fasterxml.jackson.core.Version.UNKNOWN_VERSION,Field,No Comment,"private final static Version UNKNOWN_VERSION = new Version(0, 0, 0, null, null, null);",com.fasterxml.jackson.core.Version UNKNOWN_VERSION,"private , final , static "
com.fasterxml.jackson.core.Version._majorVersion,Field,No Comment,protected final int _majorVersion;,int _majorVersion,"protected , final "
com.fasterxml.jackson.core.Version._minorVersion,Field,No Comment,protected final int _minorVersion;,int _minorVersion,"protected , final "
com.fasterxml.jackson.core.Version._patchLevel,Field,No Comment,protected final int _patchLevel;,int _patchLevel,"protected , final "
com.fasterxml.jackson.core.Version._groupId,Field,No Comment,protected final String _groupId;,java.lang.String _groupId,"protected , final "
com.fasterxml.jackson.core.Version._artifactId,Field,No Comment,protected final String _artifactId;,java.lang.String _artifactId,"protected , final "
com.fasterxml.jackson.core.Version._snapshotInfo,Field,* Additional information for snapshot versions; null for non-snapshot\n     * (release) versions.,protected final String _snapshotInfo;,java.lang.String _snapshotInfo,"protected , final "
com.fasterxml.jackson.core.base.GeneratorBase.SURR1_FIRST,Field,No Comment,public final static int SURR1_FIRST = 0xD800;,int SURR1_FIRST,"public , final , static "
com.fasterxml.jackson.core.base.GeneratorBase.SURR1_LAST,Field,No Comment,public final static int SURR1_LAST = 0xDBFF;,int SURR1_LAST,"public , final , static "
com.fasterxml.jackson.core.base.GeneratorBase.SURR2_FIRST,Field,No Comment,public final static int SURR2_FIRST = 0xDC00;,int SURR2_FIRST,"public , final , static "
com.fasterxml.jackson.core.base.GeneratorBase.SURR2_LAST,Field,No Comment,public final static int SURR2_LAST = 0xDFFF;,int SURR2_LAST,"public , final , static "
com.fasterxml.jackson.core.base.GeneratorBase.DERIVED_FEATURES_MASK,Field,* Set of feature masks related to features that need updates of other\n     * local configuration or state.\n     *\n     * @since 2.5,"@SuppressWarnings(""deprecation"")\nprotected final static int DERIVED_FEATURES_MASK = Feature.WRITE_NUMBERS_AS_STRINGS.getMask() | Feature.ESCAPE_NON_ASCII.getMask() | Feature.STRICT_DUPLICATE_DETECTION.getMask();",int DERIVED_FEATURES_MASK,"protected , final , static "
com.fasterxml.jackson.core.base.GeneratorBase.WRITE_BINARY,Field,No Comment,"protected final static String WRITE_BINARY = ""write a binary value"";",java.lang.String WRITE_BINARY,"protected , final , static "
com.fasterxml.jackson.core.base.GeneratorBase.WRITE_BOOLEAN,Field,No Comment,"protected final static String WRITE_BOOLEAN = ""write a boolean value"";",java.lang.String WRITE_BOOLEAN,"protected , final , static "
com.fasterxml.jackson.core.base.GeneratorBase.WRITE_NULL,Field,No Comment,"protected final static String WRITE_NULL = ""write a null"";",java.lang.String WRITE_NULL,"protected , final , static "
com.fasterxml.jackson.core.base.GeneratorBase.WRITE_NUMBER,Field,No Comment,"protected final static String WRITE_NUMBER = ""write a number"";",java.lang.String WRITE_NUMBER,"protected , final , static "
com.fasterxml.jackson.core.base.GeneratorBase.WRITE_RAW,Field,No Comment,"protected final static String WRITE_RAW = ""write a raw (unencoded) value"";",java.lang.String WRITE_RAW,"protected , final , static "
com.fasterxml.jackson.core.base.GeneratorBase.WRITE_STRING,Field,No Comment,"protected final static String WRITE_STRING = ""write a string"";",java.lang.String WRITE_STRING,"protected , final , static "
com.fasterxml.jackson.core.base.GeneratorBase.MAX_BIG_DECIMAL_SCALE,Field,"* This value is the limit of scale allowed for serializing {@link BigDecimal}\n     * in ""plain"" (non-engineering) notation; intent is to prevent asymmetric\n     * attack whereupon simple eng-notation with big scale is used to generate\n     * huge ""plain"" serialization. See [core#315] for details.\n     *\n     * @since 2.7.7",protected final static int MAX_BIG_DECIMAL_SCALE = 9999;,int MAX_BIG_DECIMAL_SCALE,"protected , final , static "
com.fasterxml.jackson.core.base.GeneratorBase._objectCodec,Field,No Comment,protected ObjectCodec _objectCodec;,com.fasterxml.jackson.core.ObjectCodec _objectCodec,protected 
com.fasterxml.jackson.core.base.GeneratorBase._features,Field,* Bit flag composed of bits that indicate which\n     * {@link com.fasterxml.jackson.core.JsonGenerator.Feature}s\n     * are enabled.,protected int _features;,int _features,protected 
com.fasterxml.jackson.core.base.GeneratorBase._ioContext,Field,since 2.16,protected final IOContext _ioContext;,com.fasterxml.jackson.core.io.IOContext _ioContext,"protected , final "
com.fasterxml.jackson.core.base.GeneratorBase._cfgNumbersAsStrings,Field,* Flag set to indicate that implicit conversion from number\n     * to JSON String is needed (as per\n     * {@link com.fasterxml.jackson.core.json.JsonWriteFeature#WRITE_NUMBERS_AS_STRINGS}).,protected boolean _cfgNumbersAsStrings;,boolean _cfgNumbersAsStrings,protected 
com.fasterxml.jackson.core.base.GeneratorBase._writeContext,Field,* Object that keeps track of the current contextual state\n     * of the generator.,protected JsonWriteContext _writeContext;,com.fasterxml.jackson.core.json.JsonWriteContext _writeContext,protected 
com.fasterxml.jackson.core.base.GeneratorBase._closed,Field,* Flag that indicates whether generator is closed or not. Gets\n     * set when it is closed by an explicit call\n     * ({@link #close}).,protected boolean _closed;,boolean _closed,protected 
com.fasterxml.jackson.core.base.ParserMinimalBase.INT_TAB,Field,Control chars:,protected final static int INT_TAB = '\t';,int INT_TAB,"protected , final , static "
com.fasterxml.jackson.core.base.ParserMinimalBase.INT_LF,Field,No Comment,protected final static int INT_LF = '\n';,int INT_LF,"protected , final , static "
com.fasterxml.jackson.core.base.ParserMinimalBase.INT_CR,Field,No Comment,protected final static int INT_CR = '\r';,int INT_CR,"protected , final , static "
com.fasterxml.jackson.core.base.ParserMinimalBase.INT_SPACE,Field,No Comment,protected final static int INT_SPACE = 0x0020;,int INT_SPACE,"protected , final , static "
com.fasterxml.jackson.core.base.ParserMinimalBase.INT_LBRACKET,Field,Markup,protected final static int INT_LBRACKET = '[';,int INT_LBRACKET,"protected , final , static "
com.fasterxml.jackson.core.base.ParserMinimalBase.INT_RBRACKET,Field,No Comment,protected final static int INT_RBRACKET = ']';,int INT_RBRACKET,"protected , final , static "
