FEN,Type,class,sub_signature,cfg_dot
	""1"" [label=""$stack2 = this.<org.apache.commons.codec.binary.Base32: byte[] decodeTable>""];
	""2"" [label=""$stack3 = lengthof $stack2""];
	""3"" [label=""$stack4 = this.<org.apache.commons.codec.binary.Base32: byte[] decodeTable>""];
	""4"" [label=""$stack5 = $stack4[octet]""];
	""5"" [label=""$stack6 = 0""];
	""6"" [label=""$stack6 = 1""];
	""7"" [label=""goto""];
	""8"" [label=""if $stack5 == -1""];
	""9"" [label=""if octet < 0""];
	""10"" [label=""if octet >= $stack3""];
	""11"" [label=""octet := @parameter0: byte""];
	""12"" [label=""return $stack6""];
	""13"" [label=""this := @this: org.apache.commons.codec.binary.Base32""];
	""1"" -> ""2""[label=""cfg_next""];
	""10"" -> ""3""[label=""cfg_false""];
	""10"" -> ""5""[label=""cfg_true""];
	""11"" -> ""9""[label=""cfg_next""];
	""13"" -> ""11""[label=""cfg_next""];
	""2"" -> ""10""[label=""cfg_next""];
	""3"" -> ""4""[label=""cfg_next""];
	""4"" -> ""8""[label=""cfg_next""];
	""5"" -> ""12""[label=""cfg_next""];
	""6"" -> ""7""[label=""cfg_next""];
	""7"" -> ""12""[label=""cfg_goto""];
	""8"" -> ""5""[label=""cfg_true""];
	""8"" -> ""6""[label=""cfg_false""];
	""9"" -> ""1""[label=""cfg_false""];
	""9"" -> ""5""[label=""cfg_true""];
}
"
"Belong to org.apache.commons.codec.binary.Base32.isInAlphabet(byte)","Parameter_1","org.apache.commons.codec.binary.Base32","byte","Parameter does not obtain cfg"
"org.apache.commons.codec.binary.Base32.builder()","Method","org.apache.commons.codec.binary.Base32","org.apache.commons.codec.binary.Base32$Builder builder()","digraph cfg_builder {
	""1"" [label=""$stack0 = new org.apache.commons.codec.binary.Base32$Builder""];
	""2"" [label=""return $stack0""];
	""3"" [label=""specialinvoke $stack0.<org.apache.commons.codec.binary.Base32$Builder: void <init>()>()""];
	""1"" -> ""3""[label=""cfg_next""];
	""3"" -> ""2""[label=""cfg_next""];
}
"
"org.apache.commons.codec.binary.Base32.access$200(boolean)","Method","org.apache.commons.codec.binary.Base32","byte[] access$200(boolean)","digraph cfg_access$200 {
	""1"" [label=""$stack1 = staticinvoke <org.apache.commons.codec.binary.Base32: byte[] decodeTable(boolean)>(x0)""];
	""2"" [label=""return $stack1""];
	""3"" [label=""x0 := @parameter0: boolean""];
	""1"" -> ""2""[label=""cfg_next""];
	""3"" -> ""1""[label=""cfg_next""];
}
"
"Belong to org.apache.commons.codec.binary.Base32.access$200(boolean)","Parameter_1","org.apache.commons.codec.binary.Base32","boolean","Parameter does not obtain cfg"
"org.apache.commons.codec.binary.BaseNCodec.DEFAULT_BUFFER_SIZE","field","org.apache.commons.codec.binary.BaseNCodec","int DEFAULT_BUFFER_SIZE","field with no cfg"
"org.apache.commons.codec.binary.BaseNCodec.DECODING_POLICY_DEFAULT","field","org.apache.commons.codec.binary.BaseNCodec","org.apache.commons.codec.CodecPolicy DECODING_POLICY_DEFAULT","field with no cfg"
"org.apache.commons.codec.binary.BaseNCodec.CHUNK_SEPARATOR","field","org.apache.commons.codec.binary.BaseNCodec","byte[] CHUNK_SEPARATOR","field with no cfg"
"org.apache.commons.codec.binary.BaseNCodec.lineLength","field","org.apache.commons.codec.binary.BaseNCodec","int lineLength","field with no cfg"
"org.apache.commons.codec.binary.BaseNCodec.MAX_BUFFER_SIZE","field","org.apache.commons.codec.binary.BaseNCodec","int MAX_BUFFER_SIZE","field with no cfg"
"org.apache.commons.codec.binary.BaseNCodec.chunkSeparatorLength","field","org.apache.commons.codec.binary.BaseNCodec","int chunkSeparatorLength","field with no cfg"
"org.apache.commons.codec.binary.BaseNCodec.EOF","field","org.apache.commons.codec.binary.BaseNCodec","int EOF","field with no cfg"
"org.apache.commons.codec.binary.BaseNCodec.encodedBlockSize","field","org.apache.commons.codec.binary.BaseNCodec","int encodedBlockSize","field with no cfg"
"org.apache.commons.codec.binary.BaseNCodec.decodingPolicy","field","org.apache.commons.codec.binary.BaseNCodec","org.apache.commons.codec.CodecPolicy decodingPolicy","field with no cfg"
"org.apache.commons.codec.binary.BaseNCodec.unencodedBlockSize","field","org.apache.commons.codec.binary.BaseNCodec","int unencodedBlockSize","field with no cfg"
"org.apache.commons.codec.binary.BaseNCodec.MASK_8BITS","field","org.apache.commons.codec.binary.BaseNCodec","int MASK_8BITS","field with no cfg"
"org.apache.commons.codec.binary.BaseNCodec.PAD_DEFAULT","field","org.apache.commons.codec.binary.BaseNCodec","byte PAD_DEFAULT","field with no cfg"
"org.apache.commons.codec.binary.BaseNCodec.pad","field","org.apache.commons.codec.binary.BaseNCodec","byte pad","field with no cfg"
"org.apache.commons.codec.binary.BaseNCodec.PEM_CHUNK_SIZE","field","org.apache.commons.codec.binary.BaseNCodec","int PEM_CHUNK_SIZE","field with no cfg"
"org.apache.commons.codec.binary.BaseNCodec.MIME_CHUNK_SIZE","field","org.apache.commons.codec.binary.BaseNCodec","int MIME_CHUNK_SIZE","field with no cfg"
"org.apache.commons.codec.binary.BaseNCodec.DEFAULT_BUFFER_RESIZE_FACTOR","field","org.apache.commons.codec.binary.BaseNCodec","int DEFAULT_BUFFER_RESIZE_FACTOR","field with no cfg"
"org.apache.commons.codec.binary.BaseNCodec.PAD","field","org.apache.commons.codec.binary.BaseNCodec","byte PAD","field with no cfg"
"org.apache.commons.codec.binary.BaseNCodec.decode(byte[])","Method","org.apache.commons.codec.binary.BaseNCodec","byte[] decode(byte[])","digraph cfg_decode {
	""1"" [label=""$stack4 = staticinvoke <org.apache.commons.codec.binary.BinaryCodec: boolean isEmpty(byte[])>(pArray)""];
	""2"" [label=""$stack5 = new org.apache.commons.codec.binary.BaseNCodec$Context""];
	""3"" [label=""$stack6 = lengthof pArray""];
	""4"" [label=""$stack7 = context.<org.apache.commons.codec.binary.BaseNCodec$Context: int pos>""];
	""5"" [label=""$stack8 = lengthof result""];
	""6"" [label=""context = $stack5""];
	""7"" [label=""if $stack4 == 0""];
	""8"" [label=""pArray := @parameter0: byte[]""];
	""9"" [label=""result = newarray (byte)[$stack7]""];
	""10"" [label=""return pArray""];
	""11"" [label=""return result""];
	""12"" [label=""specialinvoke $stack5.<org.apache.commons.codec.binary.BaseNCodec$Context: void <init>()>()""];
	""13"" [label=""this := @this: org.apache.commons.codec.binary.BaseNCodec""];
	""14"" [label=""virtualinvoke this.<org.apache.commons.codec.binary.BaseNCodec: int readResults(byte[],int,int,org.apache.commons.codec.binary.BaseNCodec$Context)>(result, 0, $stack8, context)""];
	""15"" [label=""virtualinvoke this.<org.apache.commons.codec.binary.BaseNCodec: void decode(byte[],int,int,org.apache.commons.codec.binary.BaseNCodec$Context)>(pArray, 0, $stack6, context)""];
	""16"" [label=""virtualinvoke this.<org.apache.commons.codec.binary.BaseNCodec: void decode(byte[],int,int,org.apache.commons.codec.binary.BaseNCodec$Context)>(pArray, 0, -1, context)""];
	""1"" -> ""7""[label=""cfg_next""];
	""12"" -> ""6""[label=""cfg_next""];
	""13"" -> ""8""[label=""cfg_next""];
	""14"" -> ""11""[label=""cfg_next""];
	""15"" -> ""16""[label=""cfg_next""];
	""16"" -> ""4""[label=""cfg_next""];
	""2"" -> ""12""[label=""cfg_next""];
	""3"" -> ""15""[label=""cfg_next""];
	""4"" -> ""9""[label=""cfg_next""];
	""5"" -> ""14""[label=""cfg_next""];
	""6"" -> ""3""[label=""cfg_next""];
	""7"" -> ""10""[label=""cfg_false""];
	""7"" -> ""2""[label=""cfg_true""];
	""8"" -> ""1""[label=""cfg_next""];
	""9"" -> ""5""[label=""cfg_next""];
}
"
"Belong to org.apache.commons.codec.binary.BaseNCodec.decode(byte[])","Parameter_1","org.apache.commons.codec.binary.BaseNCodec","byte[]","Parameter does not obtain cfg"
"org.apache.commons.codec.binary.BaseNCodec.getDefaultBufferSize()","Method","org.apache.commons.codec.binary.BaseNCodec","int getDefaultBufferSize()","digraph cfg_getDefaultBufferSize {
	""1"" [label=""return 8192""];
	""2"" [label=""this := @this: org.apache.commons.codec.binary.BaseNCodec""];
	""2"" -> ""1""[label=""cfg_next""];
}
"
"org.apache.commons.codec.binary.BaseNCodec.decode(String)","Method","org.apache.commons.codec.binary.BaseNCodec","byte[] decode(java.lang.String)","digraph cfg_decode {
	""1"" [label=""$stack2 = staticinvoke <org.apache.commons.codec.binary.StringUtils: byte[] getBytesUtf8(java.lang.String)>(pArray)""];
	""2"" [label=""$stack3 = virtualinvoke this.<org.apache.commons.codec.binary.BaseNCodec: byte[] decode(byte[])>($stack2)""];
	""3"" [label=""pArray := @parameter0: java.lang.String""];
	""4"" [label=""return $stack3""];
	""5"" [label=""this := @this: org.apache.commons.codec.binary.BaseNCodec""];
	""1"" -> ""2""[label=""cfg_next""];
	""2"" -> ""4""[label=""cfg_next""];
	""3"" -> ""1""[label=""cfg_next""];
	""5"" -> ""3""[label=""cfg_next""];
}
"
"Belong to org.apache.commons.codec.binary.BaseNCodec.decode(String)","Parameter_1","org.apache.commons.codec.binary.BaseNCodec","java.lang.String","Parameter does not obtain cfg"
"org.apache.commons.codec.binary.BaseNCodec.readResults(byte[],int,int,BaseNCodec$Context)","Method","org.apache.commons.codec.binary.BaseNCodec","int readResults(byte[],int,int,org.apache.commons.codec.binary.BaseNCodec$Context)","digraph cfg_readResults {
	""1"" [label=""$stack10 = context.<org.apache.commons.codec.binary.BaseNCodec$Context: int readPos>""];
	""2"" [label=""$stack11 = context.<org.apache.commons.codec.binary.BaseNCodec$Context: byte[] buffer>""];
	""3"" [label=""$stack12 = context.<org.apache.commons.codec.binary.BaseNCodec$Context: int readPos>""];
	""4"" [label=""$stack13 = $stack12 + len""];
	""5"" [label=""$stack14 = virtualinvoke this.<org.apache.commons.codec.binary.BaseNCodec: boolean hasData(org.apache.commons.codec.binary.BaseNCodec$Context)>(context)""];
	""6"" [label=""$stack6 = virtualinvoke this.<org.apache.commons.codec.binary.BaseNCodec: boolean hasData(org.apache.commons.codec.binary.BaseNCodec$Context)>(context)""];
	""7"" [label=""$stack7 = context.<org.apache.commons.codec.binary.BaseNCodec$Context: boolean eof>""];
	""8"" [label=""$stack8 = -1""];
	""9"" [label=""$stack8 = 0""];
	""10"" [label=""$stack9 = virtualinvoke this.<org.apache.commons.codec.binary.BaseNCodec: int available(org.apache.commons.codec.binary.BaseNCodec$Context)>(context)""];
	""11"" [label=""b := @parameter0: byte[]""];
	""12"" [label=""bAvail := @parameter2: int""];
	""13"" [label=""bPos := @parameter1: int""];
	""14"" [label=""context := @parameter3: org.apache.commons.codec.binary.BaseNCodec$Context""];
	""15"" [label=""context.<org.apache.commons.codec.binary.BaseNCodec$Context: int pos> = 0""];
	""16"" [label=""context.<org.apache.commons.codec.binary.BaseNCodec$Context: int readPos> = $stack13""];
	""17"" [label=""context.<org.apache.commons.codec.binary.BaseNCodec$Context: int readPos> = 0""];
	""18"" [label=""goto""];
	""19"" [label=""if $stack14 != 0""];
	""20"" [label=""if $stack6 == 0""];
	""21"" [label=""if $stack7 == 0""];
	""22"" [label=""len = staticinvoke <java.lang.Math: int min(int,int)>($stack9, bAvail)""];
	""23"" [label=""return $stack8""];
	""24"" [label=""return len""];
	""25"" [label=""staticinvoke <java.lang.System: void arraycopy(java.lang.Object,int,java.lang.Object,int,int)>($stack11, $stack10, b, bPos, len)""];
	""26"" [label=""this := @this: org.apache.commons.codec.binary.BaseNCodec""];
	""1"" -> ""25""[label=""cfg_next""];
	""10"" -> ""22""[label=""cfg_next""];
	""11"" -> ""13""[label=""cfg_next""];
	""12"" -> ""14""[label=""cfg_next""];
	""13"" -> ""12""[label=""cfg_next""];
	""14"" -> ""6""[label=""cfg_next""];
	""15"" -> ""24""[label=""cfg_next""];
	""16"" -> ""5""[label=""cfg_next""];
	""17"" -> ""15""[label=""cfg_next""];
	""18"" -> ""23""[label=""cfg_goto""];
	""19"" -> ""17""[label=""cfg_false""];
	""19"" -> ""24""[label=""cfg_true""];
	""2"" -> ""1""[label=""cfg_next""];
	""20"" -> ""10""[label=""cfg_false""];
	""20"" -> ""7""[label=""cfg_true""];
	""21"" -> ""8""[label=""cfg_false""];
	""21"" -> ""9""[label=""cfg_true""];
	""22"" -> ""2""[label=""cfg_next""];
	""25"" -> ""3""[label=""cfg_next""];
	""26"" -> ""11""[label=""cfg_next""];
	""3"" -> ""4""[label=""cfg_next""];
	""4"" -> ""16""[label=""cfg_next""];
	""5"" -> ""19""[label=""cfg_next""];
	""6"" -> ""20""[label=""cfg_next""];
	""7"" -> ""21""[label=""cfg_next""];
	""8"" -> ""18""[label=""cfg_next""];
	""9"" -> ""23""[label=""cfg_next""];
}
"
"Belong to org.apache.commons.codec.binary.BaseNCodec.readResults(byte[],int,int,BaseNCodec$Context)","Parameter_1","org.apache.commons.codec.binary.BaseNCodec","byte[]","Parameter does not obtain cfg"
"Belong to org.apache.commons.codec.binary.BaseNCodec.readResults(byte[],int,int,BaseNCodec$Context)","Parameter_2","org.apache.commons.codec.binary.BaseNCodec","int","Parameter does not obtain cfg"
"Belong to org.apache.commons.codec.binary.BaseNCodec.readResults(byte[],int,int,BaseNCodec$Context)","Parameter_3","org.apache.commons.codec.binary.BaseNCodec","int","Parameter does not obtain cfg"
"Belong to org.apache.commons.codec.binary.BaseNCodec.readResults(byte[],int,int,BaseNCodec$Context)","Parameter_4","org.apache.commons.codec.binary.BaseNCodec","org.apache.commons.codec.binary.BaseNCodec$Context","Parameter does not obtain cfg"
"org.apache.commons.codec.binary.BaseNCodec.encode(byte[],int,int,BaseNCodec$Context)","Method","org.apache.commons.codec.binary.BaseNCodec","void encode(byte[],int,int,org.apache.commons.codec.binary.BaseNCodec$Context)","digraph cfg_encode {
}
"
"Belong to org.apache.commons.codec.binary.BaseNCodec.encode(byte[],int,int,BaseNCodec$Context)","Parameter_1","org.apache.commons.codec.binary.BaseNCodec","byte[]","Parameter does not obtain cfg"
"Belong to org.apache.commons.codec.binary.BaseNCodec.encode(byte[],int,int,BaseNCodec$Context)","Parameter_2","org.apache.commons.codec.binary.BaseNCodec","int","Parameter does not obtain cfg"
"Belong to org.apache.commons.codec.binary.BaseNCodec.encode(byte[],int,int,BaseNCodec$Context)","Parameter_3","org.apache.commons.codec.binary.BaseNCodec","int","Parameter does not obtain cfg"
"Belong to org.apache.commons.codec.binary.BaseNCodec.encode(byte[],int,int,BaseNCodec$Context)","Parameter_4","org.apache.commons.codec.binary.BaseNCodec","org.apache.commons.codec.binary.BaseNCodec$Context","Parameter does not obtain cfg"
"org.apache.commons.codec.binary.BaseNCodec.encode(byte[],int,int)","Method","org.apache.commons.codec.binary.BaseNCodec","byte[] encode(byte[],int,int)","digraph cfg_encode {
	""1"" [label=""$stack10 = $stack8 - $stack9""];
	""2"" [label=""$stack11 = lengthof buf""];
	""3"" [label=""$stack6 = staticinvoke <org.apache.commons.codec.binary.BinaryCodec: boolean isEmpty(byte[])>(pArray)""];
	""4"" [label=""$stack7 = new org.apache.commons.codec.binary.BaseNCodec$Context""];
	""5"" [label=""$stack8 = context.<org.apache.commons.codec.binary.BaseNCodec$Context: int pos>""];
	""6"" [label=""$stack9 = context.<org.apache.commons.codec.binary.BaseNCodec$Context: int readPos>""];
	""7"" [label=""buf = newarray (byte)[$stack10]""];
	""8"" [label=""context = $stack7""];
	""9"" [label=""if $stack6 == 0""];
	""10"" [label=""length := @parameter2: int""];
	""11"" [label=""offset := @parameter1: int""];
	""12"" [label=""pArray := @parameter0: byte[]""];
	""13"" [label=""return buf""];
	""14"" [label=""return pArray""];
	""15"" [label=""specialinvoke $stack7.<org.apache.commons.codec.binary.BaseNCodec$Context: void <init>()>()""];
	""16"" [label=""this := @this: org.apache.commons.codec.binary.BaseNCodec""];
	""17"" [label=""virtualinvoke this.<org.apache.commons.codec.binary.BaseNCodec: int readResults(byte[],int,int,org.apache.commons.codec.binary.BaseNCodec$Context)>(buf, 0, $stack11, context)""];
	""18"" [label=""virtualinvoke this.<org.apache.commons.codec.binary.BaseNCodec: void encode(byte[],int,int,org.apache.commons.codec.binary.BaseNCodec$Context)>(pArray, offset, -1, context)""];
	""19"" [label=""virtualinvoke this.<org.apache.commons.codec.binary.BaseNCodec: void encode(byte[],int,int,org.apache.commons.codec.binary.BaseNCodec$Context)>(pArray, offset, length, context)""];
	""1"" -> ""7""[label=""cfg_next""];
	""10"" -> ""3""[label=""cfg_next""];
	""11"" -> ""10""[label=""cfg_next""];
	""12"" -> ""11""[label=""cfg_next""];
	""15"" -> ""8""[label=""cfg_next""];
	""16"" -> ""12""[label=""cfg_next""];
	""17"" -> ""13""[label=""cfg_next""];
	""18"" -> ""5""[label=""cfg_next""];
	""19"" -> ""18""[label=""cfg_next""];
	""2"" -> ""17""[label=""cfg_next""];
	""3"" -> ""9""[label=""cfg_next""];
	""4"" -> ""15""[label=""cfg_next""];
	""5"" -> ""6""[label=""cfg_next""];
	""6"" -> ""1""[label=""cfg_next""];
	""7"" -> ""2""[label=""cfg_next""];
	""8"" -> ""19""[label=""cfg_next""];
	""9"" -> ""14""[label=""cfg_false""];
	""9"" -> ""4""[label=""cfg_true""];
}
"
"Belong to org.apache.commons.codec.binary.BaseNCodec.encode(byte[],int,int)","Parameter_1","org.apache.commons.codec.binary.BaseNCodec","byte[]","Parameter does not obtain cfg"
"Belong to org.apache.commons.codec.binary.BaseNCodec.encode(byte[],int,int)","Parameter_2","org.apache.commons.codec.binary.BaseNCodec","int","Parameter does not obtain cfg"
"Belong to org.apache.commons.codec.binary.BaseNCodec.encode(byte[],int,int)","Parameter_3","org.apache.commons.codec.binary.BaseNCodec","int","Parameter does not obtain cfg"
"org.apache.commons.codec.binary.BaseNCodec.isInAlphabet(byte[],boolean)","Method","org.apache.commons.codec.binary.BaseNCodec","boolean isInAlphabet(byte[],boolean)","digraph cfg_isInAlphabet {
	""1"" [label=""$stack7 = virtualinvoke this.<org.apache.commons.codec.binary.BaseNCodec: boolean isInAlphabet(byte)>(octet)""];
	""2"" [label=""$stack8 = this.<org.apache.commons.codec.binary.BaseNCodec: byte pad>""];
	""3"" [label=""$stack9 = staticinvoke <java.lang.Character: boolean isWhitespace(int)>(octet)""];
	""4"" [label=""allowWSPad := @parameter1: boolean""];
	""5"" [label=""arrayOctet := @parameter0: byte[]""];
	""6"" [label=""goto""];
	""7"" [label=""if $stack7 != 0""];
	""8"" [label=""if $stack9 != 0""];
	""9"" [label=""if allowWSPad == 0""];
	""10"" [label=""if l5 >= l4""];
	""11"" [label=""if octet == $stack8""];
	""12"" [label=""l3 = arrayOctet""];
	""13"" [label=""l4 = lengthof l3""];
	""14"" [label=""l5 = 0""];
	""15"" [label=""l5 = l5 + 1""];
	""16"" [label=""octet = l3[l5]""];
	""17"" [label=""return 0""];
	""18"" [label=""return 1""];
	""19"" [label=""this := @this: org.apache.commons.codec.binary.BaseNCodec""];
	""1"" -> ""7""[label=""cfg_next""];
	""10"" -> ""16""[label=""cfg_false""];
	""10"" -> ""18""[label=""cfg_true""];
	""11"" -> ""15""[label=""cfg_true""];
	""11"" -> ""3""[label=""cfg_false""];
	""12"" -> ""13""[label=""cfg_next""];
	""13"" -> ""14""[label=""cfg_next""];
	""14"" -> ""10""[label=""cfg_next""];
	""15"" -> ""6""[label=""cfg_next""];
	""16"" -> ""1""[label=""cfg_next""];
	""19"" -> ""5""[label=""cfg_next""];
	""2"" -> ""11""[label=""cfg_next""];
	""3"" -> ""8""[label=""cfg_next""];
	""4"" -> ""12""[label=""cfg_next""];
	""5"" -> ""4""[label=""cfg_next""];
	""6"" -> ""10""[label=""cfg_goto""];
	""7"" -> ""15""[label=""cfg_true""];
	""7"" -> ""9""[label=""cfg_false""];
	""8"" -> ""15""[label=""cfg_true""];
	""8"" -> ""17""[label=""cfg_false""];
	""9"" -> ""17""[label=""cfg_true""];
	""9"" -> ""2""[label=""cfg_false""];
}
"
"Belong to org.apache.commons.codec.binary.BaseNCodec.isInAlphabet(byte[],boolean)","Parameter_1","org.apache.commons.codec.binary.BaseNCodec","byte[]","Parameter does not obtain cfg"
"Belong to org.apache.commons.codec.binary.BaseNCodec.isInAlphabet(byte[],boolean)","Parameter_2","org.apache.commons.codec.binary.BaseNCodec","boolean","Parameter does not obtain cfg"
"org.apache.commons.codec.binary.BaseNCodec.<init>(int,int,int,int,byte,CodecPolicy)","Method","org.apache.commons.codec.binary.BaseNCodec","void <init>(int,int,int,int,byte,org.apache.commons.codec.CodecPolicy)","digraph cfg_<init> {
	""1"" [label=""$stack10 = lineLength / encodedBlockSize""];
	""2"" [label=""$stack11 = $stack10 * encodedBlockSize""];
	""3"" [label=""$stack11 = 0""];
	""4"" [label=""$stack8 = staticinvoke <java.util.Objects: java.lang.Object requireNonNull(java.lang.Object,java.lang.String)>(decodingPolicy, \""codecPolicy\"")""];
	""5"" [label=""$stack9 = (org.apache.commons.codec.CodecPolicy) $stack8""];
	""6"" [label=""chunkSeparatorLength := @parameter3: int""];
	""7"" [label=""decodingPolicy := @parameter5: org.apache.commons.codec.CodecPolicy""];
	""8"" [label=""encodedBlockSize := @parameter1: int""];
	""9"" [label=""goto""];
	""10"" [label=""goto""];
	""11"" [label=""if chunkSeparatorLength <= 0""];
	""12"" [label=""if lineLength <= 0""];
	""13"" [label=""if useChunking == 0""];
	""14"" [label=""lineLength := @parameter2: int""];
	""15"" [label=""pad := @parameter4: byte""];
	""16"" [label=""return""];
	""17"" [label=""specialinvoke this.<java.lang.Object: void <init>()>()""];
	""18"" [label=""this := @this: org.apache.commons.codec.binary.BaseNCodec""];
	""19"" [label=""this.<org.apache.commons.codec.binary.BaseNCodec: byte PAD> = 61""];
	""20"" [label=""this.<org.apache.commons.codec.binary.BaseNCodec: byte pad> = pad""];
	""21"" [label=""this.<org.apache.commons.codec.binary.BaseNCodec: int chunkSeparatorLength> = chunkSeparatorLength""];
	""22"" [label=""this.<org.apache.commons.codec.binary.BaseNCodec: int encodedBlockSize> = encodedBlockSize""];
	""23"" [label=""this.<org.apache.commons.codec.binary.BaseNCodec: int lineLength> = $stack11""];
	""24"" [label=""this.<org.apache.commons.codec.binary.BaseNCodec: int unencodedBlockSize> = unencodedBlockSize""];
	""25"" [label=""this.<org.apache.commons.codec.binary.BaseNCodec: org.apache.commons.codec.CodecPolicy decodingPolicy> = $stack9""];
	""26"" [label=""unencodedBlockSize := @parameter0: int""];
	""27"" [label=""useChunking = 0""];
	""28"" [label=""useChunking = 1""];
	""1"" -> ""2""[label=""cfg_next""];
	""10"" -> ""23""[label=""cfg_goto""];
	""11"" -> ""27""[label=""cfg_true""];
	""11"" -> ""28""[label=""cfg_false""];
	""12"" -> ""11""[label=""cfg_false""];
	""12"" -> ""27""[label=""cfg_true""];
	""13"" -> ""1""[label=""cfg_false""];
	""13"" -> ""3""[label=""cfg_true""];
	""14"" -> ""6""[label=""cfg_next""];
	""15"" -> ""7""[label=""cfg_next""];
	""17"" -> ""19""[label=""cfg_next""];
	""18"" -> ""26""[label=""cfg_next""];
	""19"" -> ""24""[label=""cfg_next""];
	""2"" -> ""10""[label=""cfg_next""];
	""20"" -> ""4""[label=""cfg_next""];
	""21"" -> ""20""[label=""cfg_next""];
	""22"" -> ""12""[label=""cfg_next""];
	""23"" -> ""21""[label=""cfg_next""];
	""24"" -> ""22""[label=""cfg_next""];
	""25"" -> ""16""[label=""cfg_next""];
	""26"" -> ""8""[label=""cfg_next""];
	""27"" -> ""13""[label=""cfg_next""];
	""28"" -> ""9""[label=""cfg_next""];
	""3"" -> ""23""[label=""cfg_next""];
	""4"" -> ""5""[label=""cfg_next""];
	""5"" -> ""25""[label=""cfg_next""];
	""6"" -> ""15""[label=""cfg_next""];
	""7"" -> ""17""[label=""cfg_next""];
	""8"" -> ""14""[label=""cfg_next""];
	""9"" -> ""13""[label=""cfg_goto""];
}
"
"Belong to org.apache.commons.codec.binary.BaseNCodec.<init>(int,int,int,int,byte,CodecPolicy)","Parameter_1","org.apache.commons.codec.binary.BaseNCodec","int","Parameter does not obtain cfg"
"Belong to org.apache.commons.codec.binary.BaseNCodec.<init>(int,int,int,int,byte,CodecPolicy)","Parameter_2","org.apache.commons.codec.binary.BaseNCodec","int","Parameter does not obtain cfg"
"Belong to org.apache.commons.codec.binary.BaseNCodec.<init>(int,int,int,int,byte,CodecPolicy)","Parameter_3","org.apache.commons.codec.binary.BaseNCodec","int","Parameter does not obtain cfg"
"Belong to org.apache.commons.codec.binary.BaseNCodec.<init>(int,int,int,int,byte,CodecPolicy)","Parameter_4","org.apache.commons.codec.binary.BaseNCodec","int","Parameter does not obtain cfg"
"Belong to org.apache.commons.codec.binary.BaseNCodec.<init>(int,int,int,int,byte,CodecPolicy)","Parameter_5","org.apache.commons.codec.binary.BaseNCodec","byte","Parameter does not obtain cfg"
"Belong to org.apache.commons.codec.binary.BaseNCodec.<init>(int,int,int,int,byte,CodecPolicy)","Parameter_6","org.apache.commons.codec.binary.BaseNCodec","org.apache.commons.codec.CodecPolicy","Parameter does not obtain cfg"
"org.apache.commons.codec.binary.BaseNCodec.isInAlphabet(byte)","Method","org.apache.commons.codec.binary.BaseNCodec","boolean isInAlphabet(byte)","digraph cfg_isInAlphabet {
}
"
"Belong to org.apache.commons.codec.binary.BaseNCodec.isInAlphabet(byte)","Parameter_1","org.apache.commons.codec.binary.BaseNCodec","byte","Parameter does not obtain cfg"
"org.apache.commons.codec.binary.BaseNCodec.encode(Object)","Method","org.apache.commons.codec.binary.BaseNCodec","java.lang.Object encode(java.lang.Object)","digraph cfg_encode {
	""1"" [label=""$stack2 = obj instanceof byte[]""];
	""2"" [label=""$stack3 = (byte[]) obj""];
	""3"" [label=""$stack4 = virtualinvoke this.<org.apache.commons.codec.binary.BaseNCodec: byte[] encode(byte[])>($stack3)""];
	""4"" [label=""$stack5 = new org.apache.commons.codec.EncoderException""];
	""5"" [label=""if $stack2 != 0""];
	""6"" [label=""obj := @parameter0: java.lang.Object""];
	""7"" [label=""return $stack4""];
	""8"" [label=""specialinvoke $stack5.<org.apache.commons.codec.EncoderException: void <init>(java.lang.String)>(\""Parameter supplied to Base-N encode is not a byte[]\"")""];
	""9"" [label=""this := @this: org.apache.commons.codec.binary.BaseNCodec""];
	""10"" [label=""throw $stack5""];
	""1"" -> ""5""[label=""cfg_next""];
	""2"" -> ""3""[label=""cfg_next""];
	""3"" -> ""7""[label=""cfg_next""];
	""4"" -> ""8""[label=""cfg_next""];
	""5"" -> ""2""[label=""cfg_true""];
	""5"" -> ""4""[label=""cfg_false""];
	""6"" -> ""1""[label=""cfg_next""];
	""8"" -> ""10""[label=""cfg_next""];
	""9"" -> ""6""[label=""cfg_next""];
}
"
"Belong to org.apache.commons.codec.binary.BaseNCodec.encode(Object)","Parameter_1","org.apache.commons.codec.binary.BaseNCodec","java.lang.Object","Parameter does not obtain cfg"
