"FEN","Type","Comment","Source Code","Return Type","Modifier","class_extends","implements"
"com.fasterxml.jackson.core.JsonParser.getDecimalValue()","Abstract Method","* Numeric accessor that can be called when the current
     * token is of type {@link JsonToken#VALUE_NUMBER_FLOAT} or
     * {@link JsonToken#VALUE_NUMBER_INT}. No under/overflow exceptions
     * are ever thrown.
     *
     * @return Current number value as {@link BigDecimal} (if numeric token);
     *   otherwise exception thrown
     *
     * @throws IOException for low-level read issues, or
     *   {@link JsonParseException} for decoding problems","public abstract BigDecimal getDecimalValue() throws IOException;","BigDecimal","public , abstract ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.getBooleanValue()","Method","* Convenience accessor that can be called when the current
     * token is {@link JsonToken#VALUE_TRUE} or
     * {@link JsonToken#VALUE_FALSE}, to return matching {@code boolean}
     * value.
     * If the current token is of some other type, {@link JsonParseException}
     * will be thrown
     *
     * @return {@code True} if current token is {@code JsonToken.VALUE_TRUE},
     *   {@code false} if current token is {@code JsonToken.VALUE_FALSE};
     *   otherwise throws {@link JsonParseException}
     *
     * @throws IOException for low-level read issues, or
     *   {@link JsonParseException} for decoding problems","public boolean getBooleanValue() throws IOException {
    JsonToken t = currentToken();
    if (t == JsonToken.VALUE_TRUE)
        return true;
    if (t == JsonToken.VALUE_FALSE)
        return false;
    throw new JsonParseException(this, String.format(""Current token (%s) not of boolean type"", t)).withRequestPayload(_requestPayload);
}","boolean","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.getEmbeddedObject()","Method","* Accessor that can be called if (and only if) the current token
     * is {@link JsonToken#VALUE_EMBEDDED_OBJECT}. For other token types,
     * null is returned.
     *<p>
     * Note: only some specialized parser implementations support
     * embedding of objects (usually ones that are facades on top
     * of non-streaming sources, such as object trees). One exception
     * is access to binary content (whether via base64 encoding or not)
     * which typically is accessible using this method, as well as
     * {@link #getBinaryValue()}.
     *
     * @return Embedded value (usually of ""native"" type supported by format)
     *   for the current token, if any; {@code null otherwise}
     *
     * @throws IOException for low-level read issues, or
     *   {@link JsonParseException} for decoding problems","public Object getEmbeddedObject() throws IOException {
    return null;
}","Object","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.getBinaryValue(Base64Variant)","Abstract Method","* Method that can be used to read (and consume -- results
     * may not be accessible using other methods after the call)
     * base64-encoded binary data
     * included in the current textual JSON value.
     * It works similar to getting String value via {@link #getText}
     * and decoding result (except for decoding part),
     * but should be significantly more performant.
     *<p>
     * Note that non-decoded textual contents of the current token
     * are not guaranteed to be accessible after this method
     * is called. Current implementation, for example, clears up
     * textual content during decoding.
     * Decoded binary content, however, will be retained until
     * parser is advanced to the next event.
     *
     * @param bv Expected variant of base64 encoded
     *   content (see {@link Base64Variants} for definitions
     *   of ""standard"" variants).
     *
     * @return Decoded binary data
     *
     * @throws IOException for low-level read issues, or
     *   {@link JsonParseException} for decoding problems","public abstract byte[] getBinaryValue(Base64Variant bv) throws IOException;","byte[]","public , abstract ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.getBinaryValue(Base64Variant).bv","Parameter_1","Belong to com.fasterxml.jackson.core.JsonParser.getBinaryValue(Base64Variant)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.getBinaryValue()","Method","* Convenience alternative to {@link #getBinaryValue(Base64Variant)}
     * that defaults to using
     * {@link Base64Variants#getDefaultVariant} as the default encoding.
     *
     * @return Decoded binary data
     *
     * @throws IOException for low-level read issues, or
     *   {@link JsonParseException} for decoding problems","public byte[] getBinaryValue() throws IOException {
    return getBinaryValue(Base64Variants.getDefaultVariant());
}","byte[]","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.readBinaryValue(OutputStream)","Method","* Method that can be used as an alternative to {@link #getBigIntegerValue()},
     * especially when value can be large. The main difference (beyond method
     * of returning content using {@link OutputStream} instead of as byte array)
     * is that content will NOT remain accessible after method returns: any content
     * processed will be consumed and is not buffered in any way. If caller needs
     * buffering, it has to implement it.
     *
     * @param out Output stream to use for passing decoded binary data
     *
     * @return Number of bytes that were decoded and written via {@link OutputStream}
     *
     * @throws IOException for low-level read issues, or
     *   {@link JsonParseException} for decoding problems
     *
     * @since 2.1","public int readBinaryValue(OutputStream out) throws IOException {
    return readBinaryValue(Base64Variants.getDefaultVariant(), out);
}","int","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.readBinaryValue(OutputStream).out","Parameter_1","Belong to com.fasterxml.jackson.core.JsonParser.readBinaryValue(OutputStream)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.readBinaryValue(Base64Variant,OutputStream)","Method","* Similar to {@link #readBinaryValue(OutputStream)} but allows explicitly
     * specifying base64 variant to use.
     *
     * @param bv base64 variant to use
     * @param out Output stream to use for passing decoded binary data
     *
     * @return Number of bytes that were decoded and written via {@link OutputStream}
     *
     * @throws IOException for low-level read issues, or
     *   {@link JsonParseException} for decoding problems
     *
     * @since 2.1","public int readBinaryValue(Base64Variant bv, OutputStream out) throws IOException {
    _reportUnsupportedOperation();
    // never gets here
    return 0;
}","int","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.readBinaryValue(Base64Variant,OutputStream).bv","Parameter_1","Belong to com.fasterxml.jackson.core.JsonParser.readBinaryValue(Base64Variant,OutputStream)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.readBinaryValue(Base64Variant,OutputStream).out","Parameter_2","Belong to com.fasterxml.jackson.core.JsonParser.readBinaryValue(Base64Variant,OutputStream)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.getValueAsInt()","Method","* Method that will try to convert value of current token to a
     * Java {@code int} value.
     * Numbers are coerced using default Java rules; booleans convert to 0 (false)
     * and 1 (true), and Strings are parsed using default Java language integer
     * parsing rules.
     *<p>
     * If representation cannot be converted to an int (including structured type
     * markers like start/end Object/Array)
     * default value of <b>0</b> will be returned; no exceptions are thrown.
     *
     * @return {@code int} value current token is converted to, if possible; exception thrown
     *    otherwise
     *
     * @throws IOException for low-level read issues, or
     *   {@link JsonParseException} for decoding problems","public int getValueAsInt() throws IOException {
    return getValueAsInt(0);
}","int","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.getValueAsInt(int)","Method","* Method that will try to convert value of current token to a
     * <b>int</b>.
     * Numbers are coerced using default Java rules; booleans convert to 0 (false)
     * and 1 (true), and Strings are parsed using default Java language integer
     * parsing rules.
     *<p>
     * If representation cannot be converted to an int (including structured type
     * markers like start/end Object/Array)
     * specified <b>def</b> will be returned; no exceptions are thrown.
     *
     * @param def Default value to return if conversion to {@code int} is not possible
     *
     * @return {@code int} value current token is converted to, if possible; {@code def} otherwise
     *
     * @throws IOException for low-level read issues, or
     *   {@link JsonParseException} for decoding problems","public int getValueAsInt(int def) throws IOException {
    return def;
}","int","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.getValueAsInt(int).def","Parameter_1","Belong to com.fasterxml.jackson.core.JsonParser.getValueAsInt(int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.getValueAsLong()","Method","* Method that will try to convert value of current token to a
     * <b>long</b>.
     * Numbers are coerced using default Java rules; booleans convert to 0 (false)
     * and 1 (true), and Strings are parsed using default Java language integer
     * parsing rules.
     *<p>
     * If representation cannot be converted to a long (including structured type
     * markers like start/end Object/Array)
     * default value of <b>0L</b> will be returned; no exceptions are thrown.
     *
     * @return {@code long} value current token is converted to, if possible; exception thrown
     *    otherwise
     *
     * @throws IOException for low-level read issues, or
     *   {@link JsonParseException} for decoding problems","public long getValueAsLong() throws IOException {
    return getValueAsLong(0);
}","long","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.getValueAsLong(long)","Method","* Method that will try to convert value of current token to a
     * <b>long</b>.
     * Numbers are coerced using default Java rules; booleans convert to 0 (false)
     * and 1 (true), and Strings are parsed using default Java language integer
     * parsing rules.
     *<p>
     * If representation cannot be converted to a long (including structured type
     * markers like start/end Object/Array)
     * specified <b>def</b> will be returned; no exceptions are thrown.
     *
     * @param def Default value to return if conversion to {@code long} is not possible
     *
     * @return {@code long} value current token is converted to, if possible; {@code def} otherwise
     *
     * @throws IOException for low-level read issues, or
     *   {@link JsonParseException} for decoding problems","public long getValueAsLong(long def) throws IOException {
    return def;
}","long","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.getValueAsLong(long).def","Parameter_1","Belong to com.fasterxml.jackson.core.JsonParser.getValueAsLong(long)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.getValueAsDouble()","Method","* Method that will try to convert value of current token to a Java
     * <b>double</b>.
     * Numbers are coerced using default Java rules; booleans convert to 0.0 (false)
     * and 1.0 (true), and Strings are parsed using default Java language floating
     * point parsing rules.
     *<p>
     * If representation cannot be converted to a double (including structured types
     * like Objects and Arrays),
     * default value of <b>0.0</b> will be returned; no exceptions are thrown.
     *
     * @return {@code double} value current token is converted to, if possible; exception thrown
     *    otherwise
     *
     * @throws IOException for low-level read issues, or
     *   {@link JsonParseException} for decoding problems","public double getValueAsDouble() throws IOException {
    return getValueAsDouble(0.0);
}","double","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.getValueAsDouble(double)","Method","* Method that will try to convert value of current token to a
     * Java <b>double</b>.
     * Numbers are coerced using default Java rules; booleans convert to 0.0 (false)
     * and 1.0 (true), and Strings are parsed using default Java language floating
     * point parsing rules.
     *<p>
     * If representation cannot be converted to a double (including structured types
     * like Objects and Arrays),
     * specified <b>def</b> will be returned; no exceptions are thrown.
     *
     * @param def Default value to return if conversion to {@code double} is not possible
     *
     * @return {@code double} value current token is converted to, if possible; {@code def} otherwise
     *
     * @throws IOException for low-level read issues, or
     *   {@link JsonParseException} for decoding problems","public double getValueAsDouble(double def) throws IOException {
    return def;
}","double","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.getValueAsDouble(double).def","Parameter_1","Belong to com.fasterxml.jackson.core.JsonParser.getValueAsDouble(double)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.getValueAsBoolean()","Method","* Method that will try to convert value of current token to a
     * <b>boolean</b>.
     * JSON booleans map naturally; integer numbers other than 0 map to true, and
     * 0 maps to false
     * and Strings 'true' and 'false' map to corresponding values.
     *<p>
     * If representation cannot be converted to a boolean value (including structured types
     * like Objects and Arrays),
     * default value of <b>false</b> will be returned; no exceptions are thrown.
     *
     * @return {@code boolean} value current token is converted to, if possible; exception thrown
     *    otherwise
     *
     * @throws IOException for low-level read issues, or
     *   {@link JsonParseException} for decoding problems","public boolean getValueAsBoolean() throws IOException {
    return getValueAsBoolean(false);
}","boolean","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.getValueAsBoolean(boolean)","Method","* Method that will try to convert value of current token to a
     * <b>boolean</b>.
     * JSON booleans map naturally; integer numbers other than 0 map to true, and
     * 0 maps to false
     * and Strings 'true' and 'false' map to corresponding values.
     *<p>
     * If representation cannot be converted to a boolean value (including structured types
     * like Objects and Arrays),
     * specified <b>def</b> will be returned; no exceptions are thrown.
     *
     * @param def Default value to return if conversion to {@code boolean} is not possible
     *
     * @return {@code boolean} value current token is converted to, if possible; {@code def} otherwise
     *
     * @throws IOException for low-level read issues, or
     *   {@link JsonParseException} for decoding problems","public boolean getValueAsBoolean(boolean def) throws IOException {
    return def;
}","boolean","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.getValueAsBoolean(boolean).def","Parameter_1","Belong to com.fasterxml.jackson.core.JsonParser.getValueAsBoolean(boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.getValueAsString()","Method","* Method that will try to convert value of current token to a
     * {@link java.lang.String}.
     * JSON Strings map naturally; scalar values get converted to
     * their textual representation.
     * If representation cannot be converted to a String value (including structured types
     * like Objects and Arrays and {@code null} token), default value of
     * <b>null</b> will be returned; no exceptions are thrown.
     *
     * @return {@link String} value current token is converted to, if possible; {@code null} otherwise
     *
     * @throws IOException for low-level read issues, or
     *   {@link JsonParseException} for decoding problems
     *
     * @since 2.1","public String getValueAsString() throws IOException {
    return getValueAsString(null);
}","String","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.getValueAsString(String)","Abstract Method","* Method that will try to convert value of current token to a
     * {@link java.lang.String}.
     * JSON Strings map naturally; scalar values get converted to
     * their textual representation.
     * If representation cannot be converted to a String value (including structured types
     * like Objects and Arrays and {@code null} token), specified default value
     * will be returned; no exceptions are thrown.
     *
     * @param def Default value to return if conversion to {@code String} is not possible
     *
     * @return {@link String} value current token is converted to, if possible; {@code def} otherwise
     *
     * @throws IOException for low-level read issues, or
     *   {@link JsonParseException} for decoding problems
     *
     * @since 2.1","public abstract String getValueAsString(String def) throws IOException;","String","public , abstract ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.getValueAsString(String).def","Parameter_1","Belong to com.fasterxml.jackson.core.JsonParser.getValueAsString(String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.canReadObjectId()","Method","* Introspection method that may be called to see if the underlying
     * data format supports some kind of Object Ids natively (many do not;
     * for example, JSON doesn't).
     *<p>
     * Default implementation returns true; overridden by data formats
     * that do support native Object Ids. Caller is expected to either
     * use a non-native notation (explicit property or such), or fail,
     * in case it cannot use native object ids.
     *
     * @return {@code True} if the format being read supports native Object Ids;
     *    {@code false} if not
     *
     * @since 2.3","public boolean canReadObjectId() {
    return false;
}","boolean","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.canReadTypeId()","Method","* Introspection method that may be called to see if the underlying
     * data format supports some kind of Type Ids natively (many do not;
     * for example, JSON doesn't).
     *<p>
     * Default implementation returns true; overridden by data formats
     * that do support native Type Ids. Caller is expected to either
     * use a non-native notation (explicit property or such), or fail,
     * in case it cannot use native type ids.
     *
     * @return {@code True} if the format being read supports native Type Ids;
     *    {@code false} if not
     *
     * @since 2.3","public boolean canReadTypeId() {
    return false;
}","boolean","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.getObjectId()","Method","* Method that can be called to check whether current token
     * (one that was just read) has an associated Object id, and if
     * so, return it.
     * Note that while typically caller should check with {@link #canReadObjectId}
     * first, it is not illegal to call this method even if that method returns
     * true; but if so, it will return null. This may be used to simplify calling
     * code.
     *<p>
     * Default implementation will simply return null.
     *
     * @return Native Object id associated with the current token, if any; {@code null} if none
     *
     * @throws IOException for low-level read issues, or
     *   {@link JsonParseException} for decoding problems
     *
     * @since 2.3","public Object getObjectId() throws IOException {
    return null;
}","Object","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.getTypeId()","Method","* Method that can be called to check whether current token
     * (one that was just read) has an associated type id, and if
     * so, return it.
     * Note that while typically caller should check with {@link #canReadTypeId}
     * first, it is not illegal to call this method even if that method returns
     * true; but if so, it will return null. This may be used to simplify calling
     * code.
     *<p>
     * Default implementation will simply return null.
     *
     * @return Native Type Id associated with the current token, if any; {@code null} if none
     *
     * @throws IOException for low-level read issues, or
     *   {@link JsonParseException} for decoding problems
     *
     * @since 2.3","public Object getTypeId() throws IOException {
    return null;
}","Object","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.readValueAs(Class)","Method","* Method to deserialize JSON content into a non-container
     * type (it can be an array type, however): typically a bean, array
     * or a wrapper type (like {@link java.lang.Boolean}).
     * <b>Note</b>: method can only be called if the parser has
     * an object codec assigned; this is true for parsers constructed
     * by <code>MappingJsonFactory</code> (from ""jackson-databind"" jar)
     * but not for {@link JsonFactory} (unless its <code>setCodec</code>
     * method has been explicitly called).
     *<p>
     * This method may advance the event stream, for structured types
     * the current token will be the closing end marker (END_ARRAY,
     * END_OBJECT) of the bound structure. For non-structured Json types
     * (and for {@link JsonToken#VALUE_EMBEDDED_OBJECT})
     * stream is not advanced.
     *<p>
     * Note: this method should NOT be used if the result type is a
     * container ({@link java.util.Collection} or {@link java.util.Map}.
     * The reason is that due to type erasure, key and value types
     * cannot be introspected when using this method.
     *
     * @param <T> Nominal type parameter for value type
     *
     * @param valueType Java type to read content as (passed to ObjectCodec that
     *    deserializes content)
     *
     * @return Java value read from content
     *
     * @throws IOException if there is either an underlying I/O problem or decoding
     *    issue at format layer","public <T> T readValueAs(Class<T> valueType) throws IOException {
    return _codec().readValue(this, valueType);
}","Object","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.readValueAs(Class).valueType","Parameter_1","Belong to com.fasterxml.jackson.core.JsonParser.readValueAs(Class)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.readValueAs(TypeReference)","Method","* Method to deserialize JSON content into a Java type, reference
     * to which is passed as argument. Type is passed using so-called
     * ""super type token""
     * and specifically needs to be used if the root type is a
     * parameterized (generic) container type.
     * <b>Note</b>: method can only be called if the parser has
     * an object codec assigned; this is true for parsers constructed
     * by <code>MappingJsonFactory</code> (defined in 'jackson-databind' bundle)
     * but not for {@link JsonFactory} (unless its <code>setCodec</code>
     * method has been explicitly called).
     *<p>
     * This method may advance the event stream, for structured types
     * the current token will be the closing end marker (END_ARRAY,
     * END_OBJECT) of the bound structure. For non-structured Json types
     * (and for {@link JsonToken#VALUE_EMBEDDED_OBJECT})
     * stream is not advanced.
     *
     * @param <T> Nominal type parameter for value type
     *
     * @param valueTypeRef Java type to read content as (passed to ObjectCodec that
     *    deserializes content)
     *
     * @return Java value read from content
     *
     * @throws IOException if there is either an underlying I/O problem or decoding
     *    issue at format layer","@SuppressWarnings(""unchecked"")
public <T> T readValueAs(TypeReference<?> valueTypeRef) throws IOException {
    return (T) _codec().readValue(this, valueTypeRef);
}","Object","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.readValueAs(TypeReference).valueTypeRef","Parameter_1","Belong to com.fasterxml.jackson.core.JsonParser.readValueAs(TypeReference)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.readValuesAs(Class)","Method","* Method for reading sequence of Objects from parser stream,
     * all with same specified value type.
     *
     * @param <T> Nominal type parameter for value type
     *
     * @param valueType Java type to read content as (passed to ObjectCodec that
     *    deserializes content)
     *
     * @return Iterator for reading multiple Java values from content
     *
     * @throws IOException if there is either an underlying I/O problem or decoding
     *    issue at format layer","public <T> Iterator<T> readValuesAs(Class<T> valueType) throws IOException {
    return _codec().readValues(this, valueType);
}","Iterator","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.readValuesAs(Class).valueType","Parameter_1","Belong to com.fasterxml.jackson.core.JsonParser.readValuesAs(Class)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.readValuesAs(TypeReference)","Method","* Method for reading sequence of Objects from parser stream,
     * all with same specified value type.
     *
     * @param <T> Nominal type parameter for value type
     *
     * @param valueTypeRef Java type to read content as (passed to ObjectCodec that
     *    deserializes content)
     *
     * @return Iterator for reading multiple Java values from content
     *
     * @throws IOException if there is either an underlying I/O problem or decoding
     *    issue at format layer","public <T> Iterator<T> readValuesAs(TypeReference<T> valueTypeRef) throws IOException {
    return _codec().readValues(this, valueTypeRef);
}","Iterator","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.readValuesAs(TypeReference).valueTypeRef","Parameter_1","Belong to com.fasterxml.jackson.core.JsonParser.readValuesAs(TypeReference)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.readValueAsTree()","Method","* Method to deserialize JSON content into equivalent ""tree model"",
     * represented by root {@link TreeNode} of resulting model.
     * For JSON Arrays it will an array node (with child nodes),
     * for objects object node (with child nodes), and for other types
     * matching leaf node type. Empty or whitespace documents are null.
     *
     * @param <T> Nominal type parameter for result node type (to reduce need for casting)
     *
     * @return root of the document, or null if empty or whitespace.
     *
     * @throws IOException if there is either an underlying I/O problem or decoding
     *    issue at format layer","@SuppressWarnings(""unchecked"")
public <T extends TreeNode> T readValueAsTree() throws IOException {
    return (T) _codec().readTree(this);
}","TreeNode","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser._codec()","Method","No Comment","protected ObjectCodec _codec() {
    ObjectCodec c = getCodec();
    if (c == null) {
        throw new IllegalStateException(""No ObjectCodec defined for parser, needed for deserialization"");
    }
    return c;
}","ObjectCodec","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser._constructError(String)","Method","* Helper method for constructing {@link JsonParseException}s
     * based on current state of the parser
     *
     * @param msg Base exception message to construct exception with
     *
     * @return {@link JsonParseException} constructed","protected JsonParseException _constructError(String msg) {
    return new JsonParseException(this, msg).withRequestPayload(_requestPayload);
}","JsonParseException","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser._constructError(String).msg","Parameter_1","Belong to com.fasterxml.jackson.core.JsonParser._constructError(String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser._reportUnsupportedOperation()","Method","* Helper method to call for operations that are not supported by
     * parser implementation.
     *
     * @since 2.1","protected void _reportUnsupportedOperation() {
    throw new UnsupportedOperationException(""Operation not supported by parser of type "" + getClass().getName());
}","void","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser._constructReadException(String)","Method","* Helper method for constructing {@link JsonParseException}
     * based on current state of the parser.
     *
     * @param msg Base exception message to construct exception with
     *
     * @return Read exception (of type {@link JsonParseException}) constructed
     *
     * @since 2.13","protected JsonParseException _constructReadException(String msg) {
    // In 3.0 will be actual `StreamReadException`...
    return _constructError(msg);
}","JsonParseException","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser._constructReadException(String).msg","Parameter_1","Belong to com.fasterxml.jackson.core.JsonParser._constructReadException(String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser._constructReadException(String,Object)","Method","No Comment","protected JsonParseException _constructReadException(String msg, Object arg) {
    return _constructReadException(String.format(msg, arg));
}","JsonParseException","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser._constructReadException(String,Object).msg","Parameter_1","Belong to com.fasterxml.jackson.core.JsonParser._constructReadException(String,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser._constructReadException(String,Object).arg","Parameter_2","Belong to com.fasterxml.jackson.core.JsonParser._constructReadException(String,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser._constructReadException(String,Object,Object)","Method","No Comment","protected JsonParseException _constructReadException(String msg, Object arg1, Object arg2) {
    return _constructReadException(String.format(msg, arg1, arg2));
}","JsonParseException","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser._constructReadException(String,Object,Object).msg","Parameter_1","Belong to com.fasterxml.jackson.core.JsonParser._constructReadException(String,Object,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser._constructReadException(String,Object,Object).arg1","Parameter_2","Belong to com.fasterxml.jackson.core.JsonParser._constructReadException(String,Object,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser._constructReadException(String,Object,Object).arg2","Parameter_3","Belong to com.fasterxml.jackson.core.JsonParser._constructReadException(String,Object,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser._constructReadException(String,Object,Object,Object)","Method","No Comment","protected JsonParseException _constructReadException(String msg, Object arg1, Object arg2, Object arg3) {
    return _constructReadException(String.format(msg, arg1, arg2, arg3));
}","JsonParseException","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser._constructReadException(String,Object,Object,Object).msg","Parameter_1","Belong to com.fasterxml.jackson.core.JsonParser._constructReadException(String,Object,Object,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser._constructReadException(String,Object,Object,Object).arg1","Parameter_2","Belong to com.fasterxml.jackson.core.JsonParser._constructReadException(String,Object,Object,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser._constructReadException(String,Object,Object,Object).arg2","Parameter_3","Belong to com.fasterxml.jackson.core.JsonParser._constructReadException(String,Object,Object,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser._constructReadException(String,Object,Object,Object).arg3","Parameter_4","Belong to com.fasterxml.jackson.core.JsonParser._constructReadException(String,Object,Object,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser._constructReadException(String,Throwable)","Method","* Helper method for constructing {@link JsonParseException}
     * based on current state of the parser and indicating that the given
     * {@link Throwable} is the root cause.
     *
     * @param msg Base exception message to construct exception with
     * @param t Root cause to assign
     *
     * @return Read exception (of type {@link JsonParseException}) constructed
     *
     * @since 2.13","protected JsonParseException _constructReadException(String msg, Throwable t) {
    JsonParseException e = new JsonParseException(this, msg, t);
    if (_requestPayload != null) {
        e = e.withRequestPayload(_requestPayload);
    }
    return e;
}","JsonParseException","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser._constructReadException(String,Throwable).msg","Parameter_1","Belong to com.fasterxml.jackson.core.JsonParser._constructReadException(String,Throwable)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
