"FEN","Type","Comment","Source Code","Return Type","Modifier","class_extends","implements"
"org.apache.commons.csv.Lexer.nextToken(Token).token","Parameter_1","Belong to org.apache.commons.csv.Lexer.nextToken(Token)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Lexer.nullToDisabled(Character)","Method","No Comment","private int nullToDisabled(final Character c) {
    // Explicit unboxing
    return c == null ? Constants.UNDEFINED : c.charValue();
}","int","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Lexer.nullToDisabled(Character).c","Parameter_1","Belong to org.apache.commons.csv.Lexer.nullToDisabled(Character)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Lexer.parseEncapsulatedToken(Token)","Method","* Parses an encapsulated token.
     * <p>
     * Encapsulated tokens are surrounded by the given encapsulating string. The encapsulator itself might be included
     * in the token using a doubling syntax (as """", '') or using escaping (as in \"", \'). Whitespaces before and after
     * an encapsulated token is ignored. The token is finished when one of the following conditions becomes true:
     * </p>
     * <ul>
     * <li>An unescaped encapsulator has been reached and is followed by optional whitespace then:</li>
     * <ul>
     * <li>delimiter (TOKEN)</li>
     * <li>end of line (EORECORD)</li>
     * </ul>
     * <li>end of stream has been reached (EOF)</li> </ul>
     *
     * @param token
     *            the current token
     * @return a valid token object
     * @throws IOException
     *             Thrown when in an invalid state: EOF before closing encapsulator or invalid character before
     *             delimiter or EOL.
     * @throws CSVException Thrown on invalid input.","private Token parseEncapsulatedToken(final Token token) throws IOException {
    token.isQuoted = true;
    // Save current line number in case needed for IOE
    final long startLineNumber = getCurrentLineNumber();
    int c;
    while (true) {
        c = reader.read();
        if (isQuoteChar(c)) {
            if (isQuoteChar(reader.peek())) {
                // double or escaped encapsulator -> add single encapsulator to token
                c = reader.read();
                token.content.append((char) c);
            } else {
                // token finish mark (encapsulator) reached: ignore whitespace till delimiter
                while (true) {
                    c = reader.read();
                    if (isDelimiter(c)) {
                        token.type = Token.Type.TOKEN;
                        return token;
                    }
                    if (isEndOfFile(c)) {
                        token.type = Token.Type.EOF;
                        // There is data at EOF
                        token.isReady = true;
                        return token;
                    }
                    if (readEndOfLine(c)) {
                        token.type = Token.Type.EORECORD;
                        return token;
                    }
                    if (trailingData) {
                        token.content.append((char) c);
                    } else if (!Character.isWhitespace((char) c)) {
                        // error invalid char between token and next delimiter
                        throw new CSVException(""Invalid character between encapsulated token and delimiter at line: %,d, position: %,d"", getCurrentLineNumber(), getCharacterPosition());
                    }
                }
            }
        } else if (isEscape(c)) {
            appendNextEscapedCharacterToToken(token);
        } else if (isEndOfFile(c)) {
            if (lenientEof) {
                token.type = Token.Type.EOF;
                // There is data at EOF
                token.isReady = true;
                return token;
            }
            // error condition (end of file before end of token)
            throw new CSVException(""(startline %,d) EOF reached before encapsulated token finished"", startLineNumber);
        } else {
            // consume character
            token.content.append((char) c);
        }
    }
}","Token","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Lexer.parseEncapsulatedToken(Token).token","Parameter_1","Belong to org.apache.commons.csv.Lexer.parseEncapsulatedToken(Token)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Lexer.parseSimpleToken(Token,int)","Method","* Parses a simple token.
     * <p>
     * Simple tokens are tokens that are not surrounded by encapsulators. A simple token might contain escaped delimiters (as \, or \;). The token is finished
     * when one of the following conditions becomes true:
     * </p>
     * <ul>
     * <li>The end of line has been reached (EORECORD)</li>
     * <li>The end of stream has been reached (EOF)</li>
     * <li>An unescaped delimiter has been reached (TOKEN)</li>
     * </ul>
     *
     * @param token the current token
     * @param ch     the current character
     * @return the filled token
     * @throws IOException  on stream access error
     * @throws CSVException Thrown on invalid input.","private Token parseSimpleToken(final Token token, final int ch) throws IOException {
    // Faster to use while(true)+break than while(token.type == INVALID)
    int cur = ch;
    while (true) {
        if (readEndOfLine(cur)) {
            token.type = Token.Type.EORECORD;
            break;
        }
        if (isEndOfFile(cur)) {
            token.type = Token.Type.EOF;
            // There is data at EOF
            token.isReady = true;
            break;
        }
        if (isDelimiter(cur)) {
            token.type = Token.Type.TOKEN;
            break;
        }
        // continue
        if (isEscape(cur)) {
            appendNextEscapedCharacterToToken(token);
        } else {
            token.content.append((char) cur);
        }
        // continue
        cur = reader.read();
    }
    if (ignoreSurroundingSpaces) {
        trimTrailingSpaces(token.content);
    }
    return token;
}","Token","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Lexer.parseSimpleToken(Token,int).token","Parameter_1","Belong to org.apache.commons.csv.Lexer.parseSimpleToken(Token,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Lexer.parseSimpleToken(Token,int).ch","Parameter_2","Belong to org.apache.commons.csv.Lexer.parseSimpleToken(Token,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Lexer.readEndOfLine(int)","Method","* Greedily accepts \n, \r and \r\n This checker consumes silently the second control-character...
     *
     * @return true if the given or next character is a line-terminator","boolean readEndOfLine(final int ch) throws IOException {
    // check if we have \r\n...
    int cur = ch;
    if (cur == Constants.CR && reader.peek() == Constants.LF) {
        // note: does not change ch outside of this method!
        cur = reader.read();
        // Save the EOL state
        if (firstEol == null) {
            this.firstEol = Constants.CRLF;
        }
    }
    // save EOL state here.
    if (firstEol == null) {
        if (cur == Constants.LF) {
            this.firstEol = LF_STRING;
        } else if (cur == Constants.CR) {
            this.firstEol = CR_STRING;
        }
    }
    return cur == Constants.LF || cur == Constants.CR;
}","boolean","default","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Lexer.readEndOfLine(int).ch","Parameter_1","Belong to org.apache.commons.csv.Lexer.readEndOfLine(int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Lexer.readEscape()","Method","* Handle an escape sequence. The current character must be the escape character. On return, the next character is available by calling
     * {@link ExtendedBufferedReader#getLastChar()} on the input stream.
     *
     * @return the unescaped character (as an int) or {@link IOUtils#EOF} if char following the escape is invalid.
     * @throws IOException  if there is a problem reading the stream or the end of stream is detected: the escape character is not allowed at end of stream
     * @throws CSVException Thrown on invalid input.","int readEscape() throws IOException {
    // the escape char has just been read (normally a backslash)
    final int ch = reader.read();
    switch(ch) {
        case 'r':
            return Constants.CR;
        case 'n':
            return Constants.LF;
        case 't':
            return Constants.TAB;
        case 'b':
            return Constants.BACKSPACE;
        case 'f':
            return Constants.FF;
        case Constants.CR:
        case Constants.LF:
        // TODO is this correct?
        case Constants.FF:
        // TODO is this correct? Do tabs need to be escaped?
        case Constants.TAB:
        case // TODO is this correct?
        Constants.BACKSPACE:
            return ch;
        case EOF:
            throw new CSVException(""EOF while processing escape sequence"");
        default:
            // Now check for meta-characters
            if (isMetaChar(ch)) {
                return ch;
            }
            // indicate unexpected char - available from in.getLastChar()
            return EOF;
    }
}","int","default","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Lexer.trimTrailingSpaces(StringBuilder)","Method","No Comment","void trimTrailingSpaces(final StringBuilder buffer) {
    int length = buffer.length();
    while (length > 0 && Character.isWhitespace(buffer.charAt(length - 1))) {
        length--;
    }
    if (length != buffer.length()) {
        buffer.setLength(length);
    }
}","void","default","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Lexer.trimTrailingSpaces(StringBuilder).buffer","Parameter_1","Belong to org.apache.commons.csv.Lexer.trimTrailingSpaces(StringBuilder)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Lexer.<init>(CSVFormat,ExtendedBufferedReader)","Constructor","No Comment","Lexer(final CSVFormat format, final ExtendedBufferedReader reader) {
    this.reader = reader;
    this.delimiter = format.getDelimiterCharArray();
    this.escape = nullToDisabled(format.getEscapeCharacter());
    this.quoteChar = nullToDisabled(format.getQuoteCharacter());
    this.commentStart = nullToDisabled(format.getCommentMarker());
    this.ignoreSurroundingSpaces = format.getIgnoreSurroundingSpaces();
    this.ignoreEmptyLines = format.getIgnoreEmptyLines();
    this.lenientEof = format.getLenientEof();
    this.trailingData = format.getTrailingData();
    this.delimiterBuf = new char[delimiter.length - 1];
    this.escapeDelimiterBuf = new char[2 * delimiter.length - 1];
}","No return type","default","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Lexer.<init>(CSVFormat,ExtendedBufferedReader).format","Parameter_1","Belong to org.apache.commons.csv.Lexer.<init>(CSVFormat,ExtendedBufferedReader)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Lexer.<init>(CSVFormat,ExtendedBufferedReader).reader","Parameter_2","Belong to org.apache.commons.csv.Lexer.<init>(CSVFormat,ExtendedBufferedReader)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Token","Class","* Internal token representation.
 * <p>
 * It is used as a contract between the lexer and the parser.
 * </p>","Class do not obtain Source Code","No return type","final ","",""
"org.apache.commons.csv.Token.INITIAL_TOKEN_LENGTH","Field","Length of the initial token (content-)buffer","private static final int INITIAL_TOKEN_LENGTH = 50;","No return type","private , static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Token.type","Field","Token type","Token.Type type = INVALID;","No return type","default","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Token.content","Field","The content buffer.","final StringBuilder content = new StringBuilder(INITIAL_TOKEN_LENGTH);","No return type","final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Token.isReady","Field","Token ready flag: indicates a valid token with content (ready for the parser).","boolean isReady;","No return type","default","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Token.isQuoted","Field","No Comment","boolean isQuoted;","No return type","default","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Token.reset()","Method","No Comment","void reset() {
    content.setLength(0);
    type = INVALID;
    isReady = false;
    isQuoted = false;
}","void","default","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Token.toString()","Method","* Eases IDE debugging.
     *
     * @return a string helpful for debugging.","@Override
public String toString() {
    return type.name() + "" ["" + content.toString() + ""]"";
}","String","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Token$Type","Enum","No Comment","Enum do not obtain Source Code","No return type","","enum has no extends",""
"org.apache.commons.csv.Token$Type","Enum","No Comment","Enum do not obtain Source Code","No return type","default","enum has no extends",""
"org.apache.commons.csv.Token$Type.INVALID","Enum Constant","Token has no valid content, i.e. is in its initialized state.","INVALID","No return type","default","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Token$Type.TOKEN","Enum Constant","Token with content, at the beginning or in the middle of a line.","TOKEN","No return type","default","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Token$Type.EOF","Enum Constant","Token (which can have content) when the end of file is reached.","EOF","No return type","default","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Token$Type.EORECORD","Enum Constant","Token with content when the end of a line is reached.","EORECORD","No return type","default","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Token$Type.COMMENT","Enum Constant","Token is a comment line.","COMMENT","No return type","default","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Token.Type","Enum","No Comment","Enum do not obtain Source Code","No return type","default","enum has no extends",""
"org.apache.commons.csv.Token.Type.INVALID","Enum Constant","Token has no valid content, i.e. is in its initialized state.","INVALID","No return type","default","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Token.Type.TOKEN","Enum Constant","Token with content, at the beginning or in the middle of a line.","TOKEN","No return type","default","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Token.Type.EOF","Enum Constant","Token (which can have content) when the end of file is reached.","EOF","No return type","default","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Token.Type.EORECORD","Enum Constant","Token with content when the end of a line is reached.","EORECORD","No return type","default","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Token.Type.COMMENT","Enum Constant","Token is a comment line.","COMMENT","No return type","default","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVException","Class","* Signals a CSV exception. For example, this exception is thrown when parsing invalid input.
 *
 * @since 1.12.0","Class do not obtain Source Code","No return type","public ","java.io.IOException",""
"org.apache.commons.csv.CSVException.serialVersionUID","Field","No Comment","private static final long serialVersionUID = 1L;","No return type","private , static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVException.<init>(String,Object[])","Constructor","* Constructs a new instance with a formatted message.
     *
     * @param format A {@link Formatter} format string.
     * @param args   See {@link String#format(String, Object...)}.
     * @throws IllegalFormatException See {@link String#format(String, Object...)}.","public CSVException(final String format, final Object... args) {
    super(String.format(format, args));
}","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVException.<init>(String,Object[]).format","Parameter_1","Belong to org.apache.commons.csv.CSVException.<init>(String,Object[])","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVException.<init>(String,Object[]).args","Parameter_2","Belong to org.apache.commons.csv.CSVException.<init>(String,Object[])","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.DuplicateHeaderMode","Enum","* Determines how duplicate header fields should be handled
 * if {@link CSVFormat.Builder#setHeader(Class)} is not null.
 *
 * @since 1.10.0","Enum do not obtain Source Code","No return type","public ","enum has no extends",""
"org.apache.commons.csv.DuplicateHeaderMode.ALLOW_ALL","Enum Constant","* Allows all duplicate headers.","ALLOW_ALL","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.DuplicateHeaderMode.ALLOW_EMPTY","Enum Constant","* Allows duplicate headers only if they're empty, blank, or null strings.","ALLOW_EMPTY","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.DuplicateHeaderMode.DISALLOW","Enum Constant","* Disallows duplicate headers entirely.","DISALLOW","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Constants","Class","* Private constants for this package.","Class do not obtain Source Code","No return type","final ","",""
"org.apache.commons.csv.Constants.BACKSLASH","Field","No Comment","static final char BACKSLASH = '\\';","No return type","static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Constants.BACKSPACE","Field","No Comment","static final char BACKSPACE = '\b';","No return type","static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Constants.COMMA","Field","No Comment","static final String COMMA = "","";","No return type","static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Constants.COMMENT","Field","* Starts a comment, the remainder of the line is the comment.","static final char COMMENT = '#';","No return type","static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Constants.CR","Field","No Comment","static final char CR = '\r';","No return type","static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Constants.CRLF","Field","RFC 4180 defines line breaks as CRLF.","static final String CRLF = ""\r\n"";","No return type","static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Constants.DOUBLE_QUOTE_CHAR","Field","Explicit (un)boxing is intentional.","static final Character DOUBLE_QUOTE_CHAR = Character.valueOf('""');","No return type","static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Constants.EMPTY","Field","No Comment","static final String EMPTY = """";","No return type","static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Constants.EMPTY_STRING_ARRAY","Field","No Comment","static final String[] EMPTY_STRING_ARRAY = {};","No return type","static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Constants.FF","Field","No Comment","static final char FF = '\f';","No return type","static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Constants.LF","Field","No Comment","static final char LF = '\n';","No return type","static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Constants.LINE_SEPARATOR","Field","* Unicode line separator.","static final String LINE_SEPARATOR = ""\u2028"";","No return type","static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Constants.NEXT_LINE","Field","* Unicode next line.","static final String NEXT_LINE = ""\u0085"";","No return type","static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Constants.PARAGRAPH_SEPARATOR","Field","* Unicode paragraph separator.","static final String PARAGRAPH_SEPARATOR = ""\u2029"";","No return type","static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Constants.PIPE","Field","No Comment","static final char PIPE = '|';","No return type","static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Constants.RS","Field","ASCII record separator.","static final char RS = 30;","No return type","static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Constants.SP","Field","No Comment","static final char SP = ' ';","No return type","static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Constants.SQL_NULL_STRING","Field","No Comment","static final String SQL_NULL_STRING = ""\\N"";","No return type","static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Constants.TAB","Field","No Comment","static final char TAB = '\t';","No return type","static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Constants.UNDEFINED","Field","Undefined state for the lookahead char.","static final int UNDEFINED = -2;","No return type","static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Constants.US","Field","ASCII unit separator.","static final char US = 31;","No return type","static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.Constants.<init>()","Constructor","No instances.","private Constants() {
    // noop
}","No return type","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord","Class","* A CSV record parsed from a CSV file.
 *
 * <p>
 * Note: Support for {@link Serializable} is scheduled to be removed in version 2.0.
 * In version 1.8 the mapping between the column header and the column index was
 * removed from the serialized state. The class maintains serialization compatibility
 * with versions pre-1.8 for the record values; these must be accessed by index
 * following deserialization. There will be a loss of any functionally linked to the header
 * mapping when transferring serialized forms pre-1.8 to 1.8 and vice versa.
 * </p>","Class do not obtain Source Code","No return type","public , final ","","java.io.Serializable;java.lang.Iterable"
"org.apache.commons.csv.CSVRecord.serialVersionUID","Field","No Comment","private static final long serialVersionUID = 1L;","No return type","private , static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.characterPosition","Field","* The start position of this record as a character position in the source stream. This may or may not correspond to the byte position depending on the
     * character set.","private final long characterPosition;","No return type","private , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.bytePosition","Field","* The starting position of this record in the source stream, measured in bytes.","private final long bytePosition;","No return type","private , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.comment","Field","The accumulated comments (if any)","private final String comment;","No return type","private , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.recordNumber","Field","The record number.","private final long recordNumber;","No return type","private , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.values","Field","The values of the record","private final String[] values;","No return type","private , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.parser","Field","The parser that originates this record. This is not serialized.","private final transient CSVParser parser;","No return type","private , final , transient ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.get(Enum)","Method","* Returns a value by {@link Enum}.
     *
     * @param e
     *            an enum
     * @return the String at the given enum String","public String get(final Enum<?> e) {
    return get(e == null ? null : e.name());
}","String","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.get(Enum).e","Parameter_1","Belong to org.apache.commons.csv.CSVRecord.get(Enum)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.get(int)","Method","* Returns a value by index.
     *
     * @param i
     *            a column index (0-based)
     * @return the String at the given index","public String get(final int i) {
    return values[i];
}","String","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.get(int).i","Parameter_1","Belong to org.apache.commons.csv.CSVRecord.get(int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.get(String)","Method","* Returns a value by name. If multiple instances of the header name exists, only the last occurrence is returned.
     *
     * <p>
     * Note: This requires a field mapping obtained from the original parser.
     * A check using {@link #isMapped(String)} should be used to determine if a
     * mapping exists from the provided {@code name} to a field index. In this case an
     * exception will only be thrown if the record does not contain a field corresponding
     * to the mapping, that is the record length is not consistent with the mapping size.
     * </p>
     *
     * @param name
     *            the name of the column to be retrieved.
     * @return the column value, maybe null depending on {@link CSVFormat#getNullString()}.
     * @throws IllegalStateException
     *             if no header mapping was provided
     * @throws IllegalArgumentException
     *             if {@code name} is not mapped or if the record is inconsistent
     * @see #isMapped(String)
     * @see #isConsistent()
     * @see #getParser()
     * @see CSVFormat.Builder#setNullString(String)","public String get(final String name) {
    final Map<String, Integer> headerMap = getHeaderMapRaw();
    if (headerMap == null) {
        throw new IllegalStateException(""No header mapping was specified, the record values can't be accessed by name"");
    }
    final Integer index = headerMap.get(name);
    if (index == null) {
        throw new IllegalArgumentException(String.format(""Mapping for %s not found, expected one of %s"", name, headerMap.keySet()));
    }
    try {
        // N.B. Explicit (un)boxing is intentional
        return values[index.intValue()];
    } catch (final ArrayIndexOutOfBoundsException e) {
        throw new IllegalArgumentException(String.format(""Index for header '%s' is %d but CSVRecord only has %d values!"", name, index, // N.B. Explicit (un)boxing is intentional
        Integer.valueOf(values.length)));
    }
}","String","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.get(String).name","Parameter_1","Belong to org.apache.commons.csv.CSVRecord.get(String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.getBytePosition()","Method","* Returns the starting position of this record in the source stream, measured in bytes.
     *
     * @return the byte position of this record in the source stream.
     * @since 1.13.0","public long getBytePosition() {
    return bytePosition;
}","long","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.getCharacterPosition()","Method","* Returns the start position of this record as a character position in the source stream. This may or may not
     * correspond to the byte position depending on the character set.
     *
     * @return the position of this record in the source stream.","public long getCharacterPosition() {
    return characterPosition;
}","long","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.getComment()","Method","* Returns the comment for this record, if any.
     * Note that comments are attached to the following record.
     * If there is no following record (i.e. the comment is at EOF),
     * then the comment will be ignored.
     *
     * @return the comment for this record, or null if no comment for this record is available.","public String getComment() {
    return comment;
}","String","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.getHeaderMapRaw()","Method","No Comment","private Map<String, Integer> getHeaderMapRaw() {
    return parser == null ? null : parser.getHeaderMapRaw();
}","Map","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.getParser()","Method","* Returns the parser.
     *
     * <p>
     * Note: The parser is not part of the serialized state of the record. A null check
     * should be used when the record may have originated from a serialized form.
     * </p>
     *
     * @return the parser.
     * @since 1.7","public CSVParser getParser() {
    return parser;
}","CSVParser","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.getRecordNumber()","Method","* Returns the number of this record in the parsed CSV file.
     *
     * <p>
     * <strong>NOTE:</strong>If your CSV input has multi-line values, the returned number does not correspond to
     * the current line number of the parser that created this record.
     * </p>
     *
     * @return the number of this record.
     * @see CSVParser#getCurrentLineNumber()","public long getRecordNumber() {
    return recordNumber;
}","long","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.hasComment()","Method","* Checks whether this record has a comment, false otherwise.
     * Note that comments are attached to the following record.
     * If there is no following record (i.e. the comment is at EOF),
     * then the comment will be ignored.
     *
     * @return true if this record has a comment, false otherwise
     * @since 1.3","public boolean hasComment() {
    return comment != null;
}","boolean","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.isConsistent()","Method","* Tells whether the record size matches the header size.
     *
     * <p>
     * Returns true if the sizes for this record match and false if not. Some programs can export files that fail this
     * test but still produce parsable files.
     * </p>
     *
     * @return true of this record is valid, false if not","public boolean isConsistent() {
    final Map<String, Integer> headerMap = getHeaderMapRaw();
    return headerMap == null || headerMap.size() == values.length;
}","boolean","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.isMapped(String)","Method","* Checks whether a given column is mapped, i.e. its name has been defined to the parser.
     *
     * @param name
     *            the name of the column to be retrieved.
     * @return whether a given column is mapped.","public boolean isMapped(final String name) {
    final Map<String, Integer> headerMap = getHeaderMapRaw();
    return headerMap != null && headerMap.containsKey(name);
}","boolean","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.isMapped(String).name","Parameter_1","Belong to org.apache.commons.csv.CSVRecord.isMapped(String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.isSet(int)","Method","* Checks whether a column with a given index has a value.
     *
     * @param index
     *         a column index (0-based)
     * @return whether a column with a given index has a value","public boolean isSet(final int index) {
    return 0 <= index && index < values.length;
}","boolean","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.isSet(int).index","Parameter_1","Belong to org.apache.commons.csv.CSVRecord.isSet(int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.isSet(String)","Method","* Checks whether a given column is mapped and has a value.
     *
     * @param name
     *            the name of the column to be retrieved.
     * @return whether a given column is mapped and has a value","public boolean isSet(final String name) {
    // N.B. Explicit (un)boxing is intentional
    return isMapped(name) && getHeaderMapRaw().get(name).intValue() < values.length;
}","boolean","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.isSet(String).name","Parameter_1","Belong to org.apache.commons.csv.CSVRecord.isSet(String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.iterator()","Method","* Returns an iterator over the values of this record.
     *
     * @return an iterator over the values of this record.","@Override
public Iterator<String> iterator() {
    return toList().iterator();
}","Iterator","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
