FEN,Type,class,sub_signature,cfg_dot
"Belong to com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeRawValue(String,int,int)","Parameter_1","com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator","java.lang.String","Parameter does not obtain cfg"
"Belong to com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeRawValue(String,int,int)","Parameter_2","com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator","int","Parameter does not obtain cfg"
"Belong to com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeRawValue(String,int,int)","Parameter_3","com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator","int","Parameter does not obtain cfg"
"com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.overrideFormatFeatures(int,int)","Method","com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator","com.fasterxml.jackson.core.JsonGenerator overrideFormatFeatures(int,int)","digraph cfg_overrideFormatFeatures {
	""1"" [label=""$stack5 = this.<com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator: int _formatFeatures>""];
	""2"" [label=""$stack6 = mask ^ -1""];
	""3"" [label=""$stack7 = $stack5 & $stack6""];
	""4"" [label=""$stack8 = values & mask""];
	""5"" [label=""if oldF == newF""];
	""6"" [label=""mask := @parameter1: int""];
	""7"" [label=""newF = $stack7 | $stack8""];
	""8"" [label=""oldF = this.<com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator: int _formatFeatures>""];
	""9"" [label=""return this""];
	""10"" [label=""this := @this: com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator""];
	""11"" [label=""this.<com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator: int _formatFeatures> = newF""];
	""12"" [label=""values := @parameter0: int""];
	""1"" -> ""2""[label=""cfg_next""];
	""10"" -> ""12""[label=""cfg_next""];
	""11"" -> ""9""[label=""cfg_next""];
	""12"" -> ""6""[label=""cfg_next""];
	""2"" -> ""3""[label=""cfg_next""];
	""3"" -> ""4""[label=""cfg_next""];
	""4"" -> ""7""[label=""cfg_next""];
	""5"" -> ""11""[label=""cfg_false""];
	""5"" -> ""9""[label=""cfg_true""];
	""6"" -> ""8""[label=""cfg_next""];
	""7"" -> ""5""[label=""cfg_next""];
	""8"" -> ""1""[label=""cfg_next""];
}
"
"Belong to com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.overrideFormatFeatures(int,int)","Parameter_1","com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator","int","Parameter does not obtain cfg"
"Belong to com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.overrideFormatFeatures(int,int)","Parameter_2","com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator","int","Parameter does not obtain cfg"
"com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.streamWriteConstraints()","Method","com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator","com.fasterxml.jackson.core.StreamWriteConstraints streamWriteConstraints()","digraph cfg_streamWriteConstraints {
	""1"" [label=""$stack1 = this.<com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator: com.fasterxml.jackson.core.StreamWriteConstraints _streamWriteConstraints>""];
	""2"" [label=""return $stack1""];
	""3"" [label=""this := @this: com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator""];
	""1"" -> ""2""[label=""cfg_next""];
	""3"" -> ""1""[label=""cfg_next""];
}
"
"com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeNumber(double)","Method","com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator","void writeNumber(double)","digraph cfg_writeNumber {
	""1"" [label=""$stack10 = this.<com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator: org.codehaus.stax2.XMLStreamWriter2 _xmlWriter>""];
	""2"" [label=""$stack11 = this.<com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator: javax.xml.namespace.QName _nextName>""];
	""3"" [label=""$stack12 = virtualinvoke $stack11.<javax.xml.namespace.QName: java.lang.String getLocalPart()>()""];
	""4"" [label=""$stack13 = virtualinvoke $stack9.<javax.xml.namespace.QName: java.lang.String getNamespaceURI()>()""];
	""5"" [label=""$stack14 = this.<com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator: org.codehaus.stax2.XMLStreamWriter2 _xmlWriter>""];
	""6"" [label=""$stack15 = this.<com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator: org.codehaus.stax2.XMLStreamWriter2 _xmlWriter>""];
	""7"" [label=""$stack16 = this.<com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator: javax.xml.namespace.QName _nextName>""];
	""8"" [label=""$stack17 = this.<com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator: com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter _xmlPrettyPrinter>""];
	""9"" [label=""$stack18 = this.<com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator: org.codehaus.stax2.XMLStreamWriter2 _xmlWriter>""];
	""10"" [label=""$stack19 = this.<com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator: javax.xml.namespace.QName _nextName>""];
	""11"" [label=""$stack20 = virtualinvoke $stack19.<javax.xml.namespace.QName: java.lang.String getLocalPart()>()""];
	""12"" [label=""$stack21 = virtualinvoke $stack16.<javax.xml.namespace.QName: java.lang.String getNamespaceURI()>()""];
	""13"" [label=""$stack22 = this.<com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator: org.codehaus.stax2.XMLStreamWriter2 _xmlWriter>""];
	""14"" [label=""$stack23 = this.<com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator: javax.xml.namespace.QName _nextName>""];
	""15"" [label=""$stack24 = this.<com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator: org.codehaus.stax2.XMLStreamWriter2 _xmlWriter>""];
	""16"" [label=""$stack25 = this.<com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator: javax.xml.namespace.QName _nextName>""];
	""17"" [label=""$stack26 = virtualinvoke $stack25.<javax.xml.namespace.QName: java.lang.String getLocalPart()>()""];
	""18"" [label=""$stack27 = virtualinvoke $stack23.<javax.xml.namespace.QName: java.lang.String getNamespaceURI()>()""];
	""19"" [label=""$stack28 = <com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator$Feature: com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator$Feature WRITE_XML_SCHEMA_CONFORMING_FLOATS>""];
	""20"" [label=""$stack29 = virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator: boolean isEnabled(com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator$Feature)>($stack28)""];
	""21"" [label=""$stack30 = d cmpl 0.0""];
	""22"" [label=""$stack31 = \""-INF\""""];
	""23"" [label=""$stack31 = \""INF\""""];
	""24"" [label=""$stack32 := @caughtexception""];
	""25"" [label=""$stack4 = staticinvoke <java.lang.Double: boolean isInfinite(double)>(d)""];
	""26"" [label=""$stack5 = this.<com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator: javax.xml.namespace.QName _nextName>""];
	""27"" [label=""$stack6 = this.<com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator: boolean _nextIsAttribute>""];
	""28"" [label=""$stack7 = virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator: boolean checkNextIsUnwrapped()>()""];
	""29"" [label=""$stack8 = this.<com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator: com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter _xmlPrettyPrinter>""];
	""30"" [label=""$stack9 = this.<com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator: javax.xml.namespace.QName _nextName>""];
	""31"" [label=""d := @parameter0: double""];
	""32"" [label=""e = $stack32""];
	""33"" [label=""goto""];
	""34"" [label=""goto""];
	""35"" [label=""goto""];
	""36"" [label=""goto""];
	""37"" [label=""goto""];
	""38"" [label=""if $stack29 == 0""];
	""39"" [label=""if $stack30 <= 0""];
	""40"" [label=""if $stack4 == 0""];
	""41"" [label=""if $stack5 != null""];
	""42"" [label=""if $stack6 == 0""];
	""43"" [label=""if $stack7 == 0""];
	""44"" [label=""if $stack8 == null""];
	""45"" [label=""interfaceinvoke $stack10.<org.codehaus.stax2.XMLStreamWriter2: void writeStartElement(java.lang.String,java.lang.String)>($stack13, $stack12)""];
	""46"" [label=""interfaceinvoke $stack14.<org.codehaus.stax2.XMLStreamWriter2: void writeDouble(double)>(d)""];
	""47"" [label=""interfaceinvoke $stack15.<org.codehaus.stax2.XMLStreamWriter2: void writeEndElement()>()""];
	""48"" [label=""interfaceinvoke $stack17.<com.fasterxml.jackson.dataformat.xml.XmlPrettyPrinter: void writeLeafElement(org.codehaus.stax2.XMLStreamWriter2,java.lang.String,java.lang.String,double)>($stack18, $stack21, $stack20, d)""];
	""49"" [label=""interfaceinvoke $stack22.<org.codehaus.stax2.XMLStreamWriter2: void writeDouble(double)>(d)""];
	""50"" [label=""interfaceinvoke $stack24.<org.codehaus.stax2.XMLStreamWriter2: void writeDoubleAttribute(java.lang.String,java.lang.String,java.lang.String,double)>(null, $stack27, $stack26, d)""];
	""51"" [label=""return""];
	""52"" [label=""return""];
	""53"" [label=""staticinvoke <com.fasterxml.jackson.dataformat.xml.util.StaxUtil: java.lang.Object throwAsGenerationException(javax.xml.stream.XMLStreamException,com.fasterxml.jackson.core.JsonGenerator)>(e, this)""];
	""54"" [label=""this := @this: com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator""];
	""55"" [label=""virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator: void _verifyValueWrite(java.lang.String)>(\""write number\"")""];
	""56"" [label=""virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator: void handleMissingName()>()""];
	""57"" [label=""virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator: void writeNumber(java.lang.String)>($stack31)""];
	""1"" -> ""24""[label=""cfg_except""];
	""1"" -> ""30""[label=""cfg_next""];
	""10"" -> ""11""[label=""cfg_next""];
	""10"" -> ""24""[label=""cfg_except""];
	""11"" -> ""24""[label=""cfg_except""];
	""11"" -> ""48""[label=""cfg_next""];
	""12"" -> ""10""[label=""cfg_next""];
	""12"" -> ""24""[label=""cfg_except""];
	""13"" -> ""24""[label=""cfg_except""];
	""13"" -> ""49""[label=""cfg_next""];
	""14"" -> ""18""[label=""cfg_next""];
	""14"" -> ""24""[label=""cfg_except""];
	""15"" -> ""14""[label=""cfg_next""];
	""15"" -> ""24""[label=""cfg_except""];
	""16"" -> ""17""[label=""cfg_next""];
	""16"" -> ""24""[label=""cfg_except""];
	""17"" -> ""24""[label=""cfg_except""];
	""17"" -> ""50""[label=""cfg_next""];
	""18"" -> ""16""[label=""cfg_next""];
	""18"" -> ""24""[label=""cfg_except""];
	""19"" -> ""20""[label=""cfg_next""];
	""2"" -> ""24""[label=""cfg_except""];
	""2"" -> ""3""[label=""cfg_next""];
	""20"" -> ""38""[label=""cfg_next""];
	""21"" -> ""39""[label=""cfg_next""];
	""22"" -> ""57""[label=""cfg_next""];
	""23"" -> ""33""[label=""cfg_next""];
	""24"" -> ""32""[label=""cfg_next""];
	""25"" -> ""40""[label=""cfg_next""];
	""26"" -> ""41""[label=""cfg_next""];
	""27"" -> ""24""[label=""cfg_except""];
	""27"" -> ""42""[label=""cfg_next""];
	""28"" -> ""24""[label=""cfg_except""];
	""28"" -> ""43""[label=""cfg_next""];
	""29"" -> ""24""[label=""cfg_except""];
	""29"" -> ""44""[label=""cfg_next""];
	""3"" -> ""24""[label=""cfg_except""];
	""3"" -> ""45""[label=""cfg_next""];
	""30"" -> ""24""[label=""cfg_except""];
	""30"" -> ""4""[label=""cfg_next""];
	""31"" -> ""25""[label=""cfg_next""];
	""32"" -> ""53""[label=""cfg_next""];
	""33"" -> ""57""[label=""cfg_goto""];
	""34"" -> ""24""[label=""cfg_except""];
	""34"" -> ""35""[label=""cfg_goto""];
	""35"" -> ""52""[label=""cfg_goto""];
	""36"" -> ""24""[label=""cfg_except""];
	""36"" -> ""35""[label=""cfg_goto""];
	""37"" -> ""24""[label=""cfg_except""];
	""37"" -> ""35""[label=""cfg_goto""];
	""38"" -> ""21""[label=""cfg_false""];
	""38"" -> ""55""[label=""cfg_true""];
	""39"" -> ""22""[label=""cfg_true""];
	""39"" -> ""23""[label=""cfg_false""];
	""4"" -> ""2""[label=""cfg_next""];
	""4"" -> ""24""[label=""cfg_except""];
	""40"" -> ""19""[label=""cfg_false""];
	""40"" -> ""55""[label=""cfg_true""];
	""41"" -> ""27""[label=""cfg_true""];
	""41"" -> ""56""[label=""cfg_false""];
	""42"" -> ""15""[label=""cfg_false""];
	""42"" -> ""24""[label=""cfg_except""];
	""42"" -> ""28""[label=""cfg_true""];
	""43"" -> ""13""[label=""cfg_false""];
	""43"" -> ""24""[label=""cfg_except""];
	""43"" -> ""29""[label=""cfg_true""];
	""44"" -> ""1""[label=""cfg_true""];
	""44"" -> ""24""[label=""cfg_except""];
	""44"" -> ""8""[label=""cfg_false""];
	""45"" -> ""24""[label=""cfg_except""];
	""45"" -> ""5""[label=""cfg_next""];
	""46"" -> ""24""[label=""cfg_except""];
	""46"" -> ""6""[label=""cfg_next""];
	""47"" -> ""24""[label=""cfg_except""];
	""47"" -> ""35""[label=""cfg_next""];
	""48"" -> ""24""[label=""cfg_except""];
	""48"" -> ""37""[label=""cfg_next""];
	""49"" -> ""24""[label=""cfg_except""];
	""49"" -> ""36""[label=""cfg_next""];
	""5"" -> ""24""[label=""cfg_except""];
	""5"" -> ""46""[label=""cfg_next""];
	""50"" -> ""24""[label=""cfg_except""];
	""50"" -> ""34""[label=""cfg_next""];
	""53"" -> ""52""[label=""cfg_next""];
	""54"" -> ""31""[label=""cfg_next""];
	""55"" -> ""26""[label=""cfg_next""];
	""56"" -> ""27""[label=""cfg_next""];
	""57"" -> ""51""[label=""cfg_next""];
	""6"" -> ""24""[label=""cfg_except""];
	""6"" -> ""47""[label=""cfg_next""];
	""7"" -> ""12""[label=""cfg_next""];
	""7"" -> ""24""[label=""cfg_except""];
	""8"" -> ""24""[label=""cfg_except""];
	""8"" -> ""9""[label=""cfg_next""];
	""9"" -> ""24""[label=""cfg_except""];
	""9"" -> ""7""[label=""cfg_next""];
}
"
"Belong to com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeNumber(double)","Parameter_1","com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator","double","Parameter does not obtain cfg"
"com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeString(SerializableString)","Method","com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator","void writeString(com.fasterxml.jackson.core.SerializableString)","digraph cfg_writeString {
	""1"" [label=""$stack2 = interfaceinvoke text.<com.fasterxml.jackson.core.SerializableString: java.lang.String getValue()>()""];
	""2"" [label=""return""];
	""3"" [label=""text := @parameter0: com.fasterxml.jackson.core.SerializableString""];
	""4"" [label=""this := @this: com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator""];
	""5"" [label=""virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator: void writeString(java.lang.String)>($stack2)""];
	""1"" -> ""5""[label=""cfg_next""];
	""3"" -> ""1""[label=""cfg_next""];
	""4"" -> ""3""[label=""cfg_next""];
	""5"" -> ""2""[label=""cfg_next""];
}
"
"Belong to com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeString(SerializableString)","Parameter_1","com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator","com.fasterxml.jackson.core.SerializableString","Parameter does not obtain cfg"
