"FEN","Type","Comment","Source Code","Return Type","Modifier","class_extends","implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.isSymmetric()","Method","No Comment","@Override
protected boolean isSymmetric() {
    return true;
}","boolean","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.equal(EvalContext,Expression,Expression)","Method","* Compares two values.
     * @param context evaluation context
     * @param left operand
     * @param right operand
     * @return whether left = right in XPath terms","protected boolean equal(final EvalContext context, final Expression left, final Expression right) {
    Object l = left.compute(context);
    Object r = right.compute(context);
    if (l instanceof InitialContext) {
        ((EvalContext) l).reset();
    }
    if (l instanceof SelfContext) {
        l = ((EvalContext) l).getSingleNodePointer();
    }
    if (r instanceof InitialContext) {
        ((EvalContext) r).reset();
    }
    if (r instanceof SelfContext) {
        r = ((EvalContext) r).getSingleNodePointer();
    }
    if (l instanceof Collection) {
        l = ((Collection) l).iterator();
    }
    if (r instanceof Collection) {
        r = ((Collection) r).iterator();
    }
    if (l instanceof Iterator && r instanceof Iterator) {
        return findMatch((Iterator) l, (Iterator) r);
    }
    if (l instanceof Iterator) {
        return contains((Iterator) l, r);
    }
    if (r instanceof Iterator) {
        return contains((Iterator) r, l);
    }
    return equal(l, r);
}","boolean","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.equal(EvalContext,Expression,Expression).context","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.equal(EvalContext,Expression,Expression)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.equal(EvalContext,Expression,Expression).left","Parameter_2","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.equal(EvalContext,Expression,Expression)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.equal(EvalContext,Expression,Expression).right","Parameter_3","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.equal(EvalContext,Expression,Expression)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.contains(Iterator,Object)","Method","* Learn whether it contains value.
     * @param it Iterator to check
     * @param value for which to look
     * @return whether value was found","protected boolean contains(final Iterator it, final Object value) {
    while (it.hasNext()) {
        final Object element = it.next();
        if (equal(element, value)) {
            return true;
        }
    }
    return false;
}","boolean","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.contains(Iterator,Object).it","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.contains(Iterator,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.contains(Iterator,Object).value","Parameter_2","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.contains(Iterator,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.findMatch(Iterator,Iterator)","Method","* Learn whether lit intersects rit.
     * @param lit left Iterator
     * @param rit right Iterator
     * @return boolean","protected boolean findMatch(final Iterator lit, final Iterator rit) {
    final HashSet left = new HashSet();
    while (lit.hasNext()) {
        left.add(lit.next());
    }
    while (rit.hasNext()) {
        if (contains(left.iterator(), rit.next())) {
            return true;
        }
    }
    return false;
}","boolean","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.findMatch(Iterator,Iterator).lit","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.findMatch(Iterator,Iterator)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.findMatch(Iterator,Iterator).rit","Parameter_2","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.findMatch(Iterator,Iterator)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.equal(Object,Object)","Method","* Learn whether l equals r in XPath terms.
     * @param l left operand
     * @param r right operand
     * @return whether l = r","protected boolean equal(Object l, Object r) {
    if (l instanceof Pointer) {
        l = ((Pointer) l).getValue();
    }
    if (r instanceof Pointer) {
        r = ((Pointer) r).getValue();
    }
    boolean result;
    if (l instanceof Boolean || r instanceof Boolean) {
        result = l == r || InfoSetUtil.booleanValue(l) == InfoSetUtil.booleanValue(r);
    } else if (l instanceof Number || r instanceof Number) {
        //if either side is NaN, no comparison returns true:
        final double ld = InfoSetUtil.doubleValue(l);
        if (Double.isNaN(ld)) {
            return false;
        }
        final double rd = InfoSetUtil.doubleValue(r);
        if (Double.isNaN(rd)) {
            return false;
        }
        result = ld == rd;
    } else {
        if (l instanceof String || r instanceof String) {
            l = InfoSetUtil.stringValue(l);
            r = InfoSetUtil.stringValue(r);
        }
        result = l == r || l != null && l.equals(r);
    }
    return result ^ invert;
}","boolean","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.equal(Object,Object).l","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.equal(Object,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.equal(Object,Object).r","Parameter_2","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.equal(Object,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.<init>(Expression,Expression)","Constructor","* Create a new CoreOperationCompare.
     * @param arg1 left operand
     * @param arg2 right operand","public CoreOperationCompare(final Expression arg1, final Expression arg2) {
    this(arg1, arg2, false);
}","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.<init>(Expression,Expression).arg1","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.<init>(Expression,Expression)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.<init>(Expression,Expression).arg2","Parameter_2","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.<init>(Expression,Expression)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.<init>(Expression,Expression,boolean)","Constructor","* Create a new CoreOperationCompare.
     * @param arg1 left operand
     * @param arg2 right operand
     * @param invert whether to invert (not) the comparison","protected CoreOperationCompare(final Expression arg1, final Expression arg2, final boolean invert) {
    super(new Expression[] { arg1, arg2 });
    this.invert = invert;
}","No return type","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.<init>(Expression,Expression,boolean).arg1","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.<init>(Expression,Expression,boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.<init>(Expression,Expression,boolean).arg2","Parameter_2","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.<init>(Expression,Expression,boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.<init>(Expression,Expression,boolean).invert","Parameter_3","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationCompare.<init>(Expression,Expression,boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationDivide","Class","* Implementation of {@link Expression} for the operation ""div"".","Class do not obtain Source Code","No return type","public ","org.apache.commons.jxpath.ri.compiler.CoreOperation",""
"org.apache.commons.jxpath.ri.compiler.CoreOperationDivide.computeValue(EvalContext)","Method","No Comment","@Override
public Object computeValue(final EvalContext context) {
    final double l = InfoSetUtil.doubleValue(args[0].computeValue(context));
    final double r = InfoSetUtil.doubleValue(args[1].computeValue(context));
    return Double.valueOf(l / r);
}","Object","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationDivide.computeValue(EvalContext).context","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationDivide.computeValue(EvalContext)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationDivide.getPrecedence()","Method","No Comment","@Override
protected int getPrecedence() {
    return MULTIPLY_PRECEDENCE;
}","int","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationDivide.isSymmetric()","Method","No Comment","@Override
protected boolean isSymmetric() {
    return false;
}","boolean","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationDivide.getSymbol()","Method","No Comment","@Override
public String getSymbol() {
    return ""div"";
}","String","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationDivide.<init>(Expression,Expression)","Constructor","* Create a new CoreOperationDivide.
     * @param arg1 dividend
     * @param arg2 divisor","public CoreOperationDivide(final Expression arg1, final Expression arg2) {
    super(new Expression[] { arg1, arg2 });
}","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationDivide.<init>(Expression,Expression).arg1","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationDivide.<init>(Expression,Expression)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationDivide.<init>(Expression,Expression).arg2","Parameter_2","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationDivide.<init>(Expression,Expression)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression","Abstract Class","* Base implementation of Expression for the operations ""&gt;"", ""&gt;="", ""&lt;"", ""&lt;="".
 * @since JXPath 1.3","Abstract Class do not obtain Source Code","No return type","public , abstract ","org.apache.commons.jxpath.ri.compiler.CoreOperation",""
"org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.computeValue(EvalContext)","Method","No Comment","@Override
public final Object computeValue(final EvalContext context) {
    return compute(args[0].compute(context), args[1].compute(context)) ? Boolean.TRUE : Boolean.FALSE;
}","Object","public , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.computeValue(EvalContext).context","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.computeValue(EvalContext)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.getPrecedence()","Method","No Comment","@Override
protected final int getPrecedence() {
    return RELATIONAL_EXPR_PRECEDENCE;
}","int","protected , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.isSymmetric()","Method","No Comment","@Override
protected final boolean isSymmetric() {
    return false;
}","boolean","protected , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.evaluateCompare(int)","Abstract Method","* Template method for subclasses to evaluate the result of a comparison.
     * @param compare result of comparison to evaluate
     * @return ultimate operation success/failure","protected abstract boolean evaluateCompare(int compare);","boolean","protected , abstract ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.evaluateCompare(int).compare","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.evaluateCompare(int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.compute(Object,Object)","Method","* Compare left to right.
     * @param left left operand
     * @param right right operand
     * @return operation success/failure","private boolean compute(Object left, Object right) {
    left = reduce(left);
    right = reduce(right);
    if (left instanceof InitialContext) {
        ((InitialContext) left).reset();
    }
    if (right instanceof InitialContext) {
        ((InitialContext) right).reset();
    }
    if (left instanceof Iterator && right instanceof Iterator) {
        return findMatch((Iterator) left, (Iterator) right);
    }
    if (left instanceof Iterator) {
        return containsMatch((Iterator) left, right);
    }
    if (right instanceof Iterator) {
        return containsMatch(left, (Iterator) right);
    }
    final double ld = InfoSetUtil.doubleValue(left);
    if (Double.isNaN(ld)) {
        return false;
    }
    final double rd = InfoSetUtil.doubleValue(right);
    if (Double.isNaN(rd)) {
        return false;
    }
    return evaluateCompare(ld == rd ? 0 : ld < rd ? -1 : 1);
}","boolean","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.compute(Object,Object).left","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.compute(Object,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.compute(Object,Object).right","Parameter_2","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.compute(Object,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.reduce(Object)","Method","* Reduce an operand for comparison.
     * @param o Object to reduce
     * @return reduced operand","private Object reduce(Object o) {
    if (o instanceof SelfContext) {
        o = ((EvalContext) o).getSingleNodePointer();
    }
    if (o instanceof Collection) {
        o = ((Collection) o).iterator();
    }
    return o;
}","Object","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.reduce(Object).o","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.reduce(Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.containsMatch(Iterator,Object)","Method","* Learn whether any element returned from an Iterator matches a given value.
     * @param it Iterator
     * @param value to look for
     * @return whether a match was found","private boolean containsMatch(final Iterator it, final Object value) {
    while (it.hasNext()) {
        final Object element = it.next();
        if (compute(element, value)) {
            return true;
        }
    }
    return false;
}","boolean","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.containsMatch(Iterator,Object).it","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.containsMatch(Iterator,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.containsMatch(Iterator,Object).value","Parameter_2","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.containsMatch(Iterator,Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.containsMatch(Object,Iterator)","Method","* Learn whether any element returned from an Iterator matches a given value.
     * @param it Iterator
     * @param value to look for
     * @return whether a match was found","private boolean containsMatch(final Object value, final Iterator it) {
    while (it.hasNext()) {
        final Object element = it.next();
        if (compute(value, element)) {
            return true;
        }
    }
    return false;
}","boolean","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.containsMatch(Object,Iterator).value","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.containsMatch(Object,Iterator)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.containsMatch(Object,Iterator).it","Parameter_2","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.containsMatch(Object,Iterator)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.findMatch(Iterator,Iterator)","Method","* Learn whether there is an intersection between two Iterators.
     * @param lit left Iterator
     * @param rit right Iterator
     * @return whether a match was found","private boolean findMatch(final Iterator lit, final Iterator rit) {
    final HashSet left = new HashSet();
    while (lit.hasNext()) {
        left.add(lit.next());
    }
    while (rit.hasNext()) {
        if (containsMatch(left.iterator(), rit.next())) {
            return true;
        }
    }
    return false;
}","boolean","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.findMatch(Iterator,Iterator).lit","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.findMatch(Iterator,Iterator)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.findMatch(Iterator,Iterator).rit","Parameter_2","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.findMatch(Iterator,Iterator)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.<init>(Expression[])","Constructor","* Create a new CoreOperationRelationalExpression.
     * @param args arguments","protected CoreOperationRelationalExpression(final Expression[] args) {
    super(args);
}","No return type","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.<init>(Expression[]).args","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression.<init>(Expression[])","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.ProcessingInstructionTest","Class","","Class do not obtain Source Code","No return type","public ","org.apache.commons.jxpath.ri.compiler.NodeTest",""
"org.apache.commons.jxpath.ri.compiler.ProcessingInstructionTest.target","Field","No Comment","private final String target;","No return type","private , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.ProcessingInstructionTest.getTarget()","Method","* Gets the target.
     * @return String","public String getTarget() {
    return target;
}","String","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.ProcessingInstructionTest.toString()","Method","No Comment","@Override
public String toString() {
    return ""processing-instruction('"" + target + ""')"";
}","String","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.ProcessingInstructionTest.<init>(String)","Constructor","* Create a new ProcessingInstructionTest.
     * @param target string","public ProcessingInstructionTest(final String target) {
    this.target = target;
}","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.ProcessingInstructionTest.<init>(String).target","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.ProcessingInstructionTest.<init>(String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.ExtensionFunction","Class","* Represents an element of the parse tree representing an extension function
 * call.","Class do not obtain Source Code","No return type","public ","org.apache.commons.jxpath.ri.compiler.Operation",""
"org.apache.commons.jxpath.ri.compiler.ExtensionFunction.functionName","Field","No Comment","private final QName functionName;","No return type","private , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.ExtensionFunction.getFunctionName()","Method","* Gets the function name
     * @return QName","public QName getFunctionName() {
    return functionName;
}","QName","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.ExtensionFunction.computeContextDependent()","Method","* An extension function gets the current context, therefore it MAY be
     * context dependent.
     * @return true","@Override
public boolean computeContextDependent() {
    return true;
}","boolean","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.ExtensionFunction.toString()","Method","No Comment","@Override
public String toString() {
    final StringBuilder buffer = new StringBuilder();
    buffer.append(functionName);
    buffer.append('(');
    final Expression[] args = getArguments();
    if (args != null) {
        for (int i = 0; i < args.length; i++) {
            if (i > 0) {
                buffer.append("", "");
            }
            buffer.append(args[i]);
        }
    }
    buffer.append(')');
    return buffer.toString();
}","String","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.ExtensionFunction.compute(EvalContext)","Method","No Comment","@Override
public Object compute(final EvalContext context) {
    return computeValue(context);
}","Object","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.ExtensionFunction.compute(EvalContext).context","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.ExtensionFunction.compute(EvalContext)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.ExtensionFunction.computeValue(EvalContext)","Method","No Comment","@Override
public Object computeValue(final EvalContext context) {
    Object[] parameters = null;
    if (args != null) {
        parameters = new Object[args.length];
        for (int i = 0; i < args.length; i++) {
            parameters[i] = convert(args[i].compute(context));
        }
    }
    final Function function = context.getRootContext().getFunction(functionName, parameters);
    if (function == null) {
        throw new JXPathFunctionNotFoundException(""No such function: "" + functionName + Arrays.asList(parameters));
    }
    final Object result = function.invoke(context, parameters);
    return result instanceof NodeSet ? new NodeSetContext(context, (NodeSet) result) : result;
}","Object","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.ExtensionFunction.computeValue(EvalContext).context","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.ExtensionFunction.computeValue(EvalContext)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.ExtensionFunction.convert(Object)","Method","* Convert any incoming context to a value.
     * @param object Object to convert
     * @return context value or {@code object} unscathed.","private Object convert(final Object object) {
    return object instanceof EvalContext ? ((EvalContext) object).getValue() : object;
}","Object","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.ExtensionFunction.convert(Object).object","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.ExtensionFunction.convert(Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.ExtensionFunction.<init>(QName,Expression[])","Constructor","* Create a new ExtensionFunction.
     * @param functionName name of the function
     * @param args Expression[] of function args","public ExtensionFunction(final QName functionName, final Expression[] args) {
    super(args);
    this.functionName = functionName;
}","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.ExtensionFunction.<init>(QName,Expression[]).functionName","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.ExtensionFunction.<init>(QName,Expression[])","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.ExtensionFunction.<init>(QName,Expression[]).args","Parameter_2","Belong to org.apache.commons.jxpath.ri.compiler.ExtensionFunction.<init>(QName,Expression[])","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.NodeTypeTest","Class","","Class do not obtain Source Code","No return type","public ","org.apache.commons.jxpath.ri.compiler.NodeTest",""
"org.apache.commons.jxpath.ri.compiler.NodeTypeTest.nodeType","Field","No Comment","private final int nodeType;","No return type","private , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.NodeTypeTest.getNodeType()","Method","* Gets the nodeType.
     * @return int","public int getNodeType() {
    return nodeType;
}","int","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.NodeTypeTest.toString()","Method","No Comment","@Override
public String toString() {
    return nodeTypeToString(nodeType) + ""()"";
}","String","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.NodeTypeTest.nodeTypeToString(int)","Method","* Render the given node type as a String.
     * @param code int
     * @return String","public static String nodeTypeToString(final int code) {
    switch(code) {
        case Compiler.NODE_TYPE_NODE:
            return ""node"";
        case Compiler.NODE_TYPE_TEXT:
            return ""text"";
        case Compiler.NODE_TYPE_COMMENT:
            return ""comment"";
        case Compiler.NODE_TYPE_PI:
            return ""processing-instruction"";
        default:
            return ""UNKNOWN"";
    }
}","String","public , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.NodeTypeTest.nodeTypeToString(int).code","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.NodeTypeTest.nodeTypeToString(int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.NodeTypeTest.<init>(int)","Constructor","* Create a new NodeTypeTest.
     * @param nodeType to match","public NodeTypeTest(final int nodeType) {
    this.nodeType = nodeType;
}","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.NodeTypeTest.<init>(int).nodeType","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.NodeTypeTest.<init>(int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperation","Abstract Class","* The common subclass for tree elements representing core operations like ""+"",
 * ""- "", ""*"" etc.","Abstract Class do not obtain Source Code","No return type","public , abstract ","org.apache.commons.jxpath.ri.compiler.Operation",""
"org.apache.commons.jxpath.ri.compiler.CoreOperation.OR_PRECEDENCE","Field","Or precedence","protected static final int OR_PRECEDENCE = 0;","No return type","protected , static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperation.AND_PRECEDENCE","Field","And precedence","protected static final int AND_PRECEDENCE = 1;","No return type","protected , static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperation.COMPARE_PRECEDENCE","Field","Compare precedence","protected static final int COMPARE_PRECEDENCE = 2;","No return type","protected , static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperation.RELATIONAL_EXPR_PRECEDENCE","Field","Relational expression precedence","protected static final int RELATIONAL_EXPR_PRECEDENCE = 3;","No return type","protected , static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
